ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%),ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%),유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
223310,딥마인드,11.602,766.0,30.53,797.11,43.0,1.65,-47.628,2382.0,93.67,-14.81,2103.0,84.05,178.766,1145.0,45.81,67.067,1272.0,49.78
317120,라닉스,-33.179,2388.0,95.25,83.25,378.0,14.83,-44.615,2372.0,93.27,-70.26,2377.0,95.0,43.191,2409.0,96.44,120.33,718.0,28.08
462510,라메디텍,125.373,61.0,2.39,174.041,206.0,8.06,-68.462,2440.0,95.95,-146.9,2431.0,97.16,1207.326,110.0,4.37,16.664,2206.0,86.37
42510,라온시큐어,20.546,510.0,20.31,-219.012,2367.0,93.04,8.527,669.0,26.28,3.15,1202.0,48.02,252.7,811.0,32.44,41.667,1653.0,64.71
232680,라온테크,42.543,235.0,9.34,25.421,726.0,28.51,17.29,212.0,8.3,5.05,934.0,37.31,300.917,679.0,27.15,89.919,969.0,37.92
418420,라온텍,-17.136,2197.0,87.63,224.665,154.0,6.02,-34.524,2305.0,90.64,-78.5,2389.0,95.48,363.342,552.0,22.07,74.546,1187.0,46.46
300120,라온피플,1858.547,4.0,0.12,45.925,547.0,21.47,-30.405,2261.0,88.91,-7.38,1976.0,78.97,92.184,1995.0,79.86,245.61,241.0,9.4
171120,라이온켐텍,8.434,915.0,36.47,20.289,777.0,30.52,6.767,871.0,34.23,6.61,736.0,29.39,375.004,539.0,21.55,16.231,2217.0,86.8
388790,라이콤,-32.505,2379.0,94.89,151.819,231.0,9.04,-16.673,2094.0,82.34,-40.67,2300.0,91.92,445.054,433.0,17.3,34.745,1789.0,70.04
214260,라파스,-2.579,1677.0,66.88,-14.494,1332.0,52.34,-18.14,2113.0,83.08,-12.72,2070.0,82.73,76.598,2178.0,87.18,140.564,579.0,22.64
171010,램테크놀러지,3.549,1241.0,49.48,-44.016,1728.0,67.91,-5.295,1845.0,72.54,-3.71,1856.0,74.17,119.919,1692.0,67.72,117.551,735.0,28.75
84650,랩지노믹스,20.854,504.0,20.07,167.089,218.0,8.53,-10.757,1990.0,78.25,-21.53,2186.0,87.37,177.64,1153.0,46.14,36.682,1753.0,68.63
217500,러셀,-16.171,2177.0,86.83,9.219,941.0,36.96,7.271,806.0,31.67,5.45,886.0,35.39,398.058,494.0,19.74,30.689,1872.0,73.29
38390,레드캡투어,6.119,1056.0,42.1,12.368,888.0,34.88,9.644,577.0,22.66,12.14,345.0,13.75,40.832,2417.0,96.76,223.278,276.0,10.77
294140,레몬,-30.436,2366.0,94.37,-46.245,1754.0,68.93,-32.138,2282.0,89.73,-86.21,2394.0,95.68,85.215,2076.0,83.1,63.84,1314.0,51.43
443250,레뷰코퍼레이션,23.034,456.0,18.16,77.273,401.0,15.73,13.049,351.0,13.77,15.29,239.0,9.52,297.537,692.0,27.67,77.933,1141.0,44.65
228670,레이,-45.269,2440.0,97.33,-823.29,2494.0,98.03,-61.598,2423.0,95.28,-55.43,2351.0,93.96,131.811,1559.0,62.39,174.414,411.0,16.06
228850,레이언스,-12.185,2072.0,82.64,-66.331,1941.0,76.29,3.192,1283.0,50.43,5.28,904.0,36.11,1439.683,74.0,2.92,10.033,2384.0,93.34
412350,레이저쎌,-33.368,2389.0,95.29,59.332,467.0,18.32,-26.073,2212.0,86.98,-229.31,2456.0,98.16,200.445,1024.0,40.97,59.817,1365.0,53.43
199550,레이저옵텍,-3.826,1749.0,69.75,-104.375,2145.0,84.31,-3.1,1764.0,69.35,-0.59,1707.0,68.21,320.45,633.0,25.31,48.876,1534.0,60.05
281740,레이크머티리얼즈,17.774,585.0,23.3,-24.928,1490.0,58.55,17.365,207.0,8.1,15.98,215.0,8.56,111.991,1774.0,71.01,167.436,442.0,17.27
277810,레인보우로보틱스,26.796,392.0,15.6,-93.319,2097.0,82.42,1.621,1458.0,57.32,-15.4,2114.0,84.49,1968.826,35.0,1.36,5.371,2496.0,97.73
215100,로보로보,-5.376,1833.0,73.1,-795.514,2492.0,97.96,-0.344,1637.0,64.36,-11.38,2048.0,81.85,755.633,217.0,8.65,7.573,2444.0,95.69
90360,로보스타,-13.186,2097.0,83.64,-86.923,2068.0,81.28,2.437,1371.0,53.89,0.17,1648.0,65.85,372.221,544.0,21.75,22.401,2056.0,80.49
108490,로보티즈,3.125,1261.0,50.28,-43.883,1727.0,67.87,-3.168,1768.0,69.51,-9.9,2021.0,80.77,1381.175,81.0,3.2,4.416,2517.0,98.55
900260,로스웰,36.721,280.0,11.13,30.803,665.0,26.11,7.518,785.0,30.84,3.83,1097.0,43.82,126.644,1622.0,64.92,300.88,166.0,6.46
67730,로지시스,17.564,592.0,23.58,338.391,108.0,4.21,13.501,327.0,12.82,5.58,862.0,34.43,210.078,979.0,39.17,54.689,1445.0,56.56
71280,로체시스템즈,52.065,180.0,7.14,65.827,439.0,17.22,10.359,533.0,20.93,12.35,338.0,13.47,265.294,762.0,30.48,28.809,1904.0,74.54
376900,로킷헬스케어,5.586,1088.0,43.38,-24.475,1481.0,58.2,0.0,1603.0,63.02,-42.5,2309.0,92.28,11.398,2491.0,99.72,-114.69,2544.0,99.61
32350,롯데관광개발,50.365,189.0,7.5,-164.361,2303.0,90.52,-61.578,2422.0,95.24,8.27,579.0,23.11,18.757,2479.0,99.24,592.076,75.0,2.9
89860,롯데렌탈,1.457,1397.0,55.71,-6.678,1235.0,48.53,7.249,807.0,31.71,10.2,445.0,17.75,29.929,2454.0,98.24,377.1,127.0,4.94
330590,롯데리츠,9.368,874.0,34.84,11.76,904.0,35.51,0.962,1520.0,59.76,,,,8.694,2493.0,99.8,124.34,679.0,26.56
400,롯데손해보험,,,,-91.727,2087.0,82.03,2.311,1389.0,54.6,0.99,1532.0,61.22,,,,1856.775,6.0,0.2
23530,롯데쇼핑,-3.911,1754.0,69.95,-6.941,1242.0,48.8,-7.134,1899.0,74.67,3.38,1165.0,46.54,56.089,2344.0,93.83,128.977,653.0,25.54
20150,롯데에너지머티리얼즈,11.526,769.0,30.65,-645.892,2482.0,97.56,1.489,1471.0,57.83,-7.14,1973.0,78.85,876.781,175.0,6.97,19.983,2127.0,83.27
280360,롯데웰푸드,-0.544,1566.0,62.45,-11.251,1292.0,50.77,3.753,1212.0,47.64,3.89,1086.0,43.38,135.286,1513.0,60.55,95.013,921.0,36.04
286940,롯데이노베이트,-1.366,1607.0,64.09,-54.827,1839.0,72.28,1.605,1459.0,57.36,2.18,1364.0,54.5,127.483,1610.0,64.44,111.325,788.0,30.83
4000,롯데정밀화학,-5.545,1844.0,73.54,-67.455,1951.0,76.68,1.531,1464.0,57.55,3.02,1223.0,48.86,588.371,297.0,11.85,14.572,2266.0,88.72
4990,롯데지주,3.939,1209.0,48.2,-31.036,1593.0,62.6,-10.026,1975.0,77.66,2.16,1365.0,54.54,76.264,2185.0,87.46,146.314,547.0,21.39
5300,롯데칠성음료,24.803,420.0,16.72,-12.22,1307.0,51.36,3.853,1205.0,47.36,4.59,988.0,39.46,76.744,2177.0,87.14,177.023,401.0,15.67
11170,롯데케미칼,2.426,1313.0,52.35,157.14,225.0,8.81,-9.078,1959.0,77.03,-4.38,1894.0,75.69,105.658,1841.0,73.69,72.866,1209.0,47.32
71840,롯데하이마트,-9.711,1988.0,79.29,-79.073,2026.0,79.63,-28.049,2238.0,88.0,0.07,1659.0,66.29,101.946,1891.0,75.69,103.601,847.0,33.14
328130,루닛,116.025,66.0,2.59,60.298,461.0,18.09,-41.213,2346.0,92.25,-124.9,2423.0,96.84,44.325,2407.0,96.36,163.883,454.0,17.74
38060,루멘스,1.747,1363.0,54.35,-159.092,2298.0,90.33,8.446,679.0,26.67,-0.93,1722.0,68.81,279.744,723.0,28.91,51.039,1493.0,58.44
474170,루미르,17.734,586.0,23.34,-60.25,1890.0,74.28,-2.458,1739.0,68.37,-8.42,1997.0,79.81,453.657,421.0,16.82,18.096,2181.0,85.39
141080,리가켐바이오,268.71,25.0,0.96,-74.124,1999.0,78.57,2.041,1409.0,55.39,-16.61,2139.0,85.49,469.576,396.0,15.82,19.868,2129.0,83.35
58470,리노공업,8.848,904.0,36.03,8.588,961.0,37.75,19.205,161.0,6.29,44.65,14.0,0.52,1468.243,69.0,2.72,5.592,2492.0,97.57
16100,리더스코스메틱,6.091,1057.0,42.14,-32.668,1615.0,63.47,-7.96,1924.0,75.65,-3.95,1874.0,74.89,66.691,2259.0,90.43,99.81,881.0,34.47
12700,리드코프,-14.287,2129.0,84.92,-259.388,2389.0,93.9,2.297,1390.0,54.64,5.13,919.0,36.71,184.142,1112.0,44.49,114.271,763.0,29.85
302550,리메드,37.861,269.0,10.69,-139.206,2255.0,88.64,20.772,133.0,5.19,4.39,1015.0,40.54,317.045,642.0,25.67,46.667,1570.0,61.46
73570,리튬포어스,-3.003,1707.0,68.08,-23.319,1461.0,57.41,-119.959,2500.0,98.31,-34.43,2266.0,90.56,2131.451,32.0,1.24,4.053,2521.0,98.71
377450,리파인,2.05,1338.0,53.35,-9.077,1268.0,49.82,12.531,386.0,15.15,30.22,45.0,1.76,1365.004,85.0,3.36,6.57,2467.0,96.59
277070,린드먼아시아,-5.932,1864.0,74.34,23.805,744.0,29.22,5.814,984.0,38.67,46.29,11.0,0.4,2913.149,16.0,0.6,18.189,2180.0,85.35
42500,링네트,-24.711,2313.0,92.26,-16.252,1362.0,53.52,12.668,377.0,14.79,8.35,567.0,22.63,262.078,777.0,31.08,38.308,1725.0,67.53
193250,링크드,-30.203,2364.0,94.29,36.846,622.0,24.42,-25.579,2207.0,86.78,-43.04,2312.0,92.4,285.93,710.0,28.39,15.64,2235.0,87.5
219420,링크제니시스,-7.681,1930.0,76.98,-105.694,2152.0,84.59,-1.49,1697.0,66.72,-0.61,1710.0,68.33,1152.946,113.0,4.49,8.966,2417.0,94.63
439090,마녀공장,21.827,486.0,19.35,16.99,827.0,32.48,15.526,260.0,10.19,14.51,261.0,10.4,849.031,186.0,7.41,13.798,2289.0,89.62
27740,마니커,-2.009,1647.0,65.68,-508.729,2469.0,97.05,-24.632,2197.0,86.39,-2.72,1820.0,72.73,64.235,2286.0,91.51,278.279,194.0,7.56
195500,마니커에프앤지,6.406,1035.0,41.26,82.671,379.0,14.86,4.165,1168.0,45.91,3.57,1128.0,45.06,151.874,1379.0,55.19,58.458,1379.0,53.98
357430,마스턴프리미어리츠,40.031,249.0,9.9,93.781,346.0,13.57,1.352,1482.0,58.26,,,,694.661,253.0,10.09,47.68,1558.0,60.99
377480,마음AI,-23.96,2306.0,91.98,84.581,368.0,14.43,-52.137,2397.0,94.26,-91.57,2402.0,96.0,68.37,2251.0,90.11,275.044,198.0,7.72
305090,마이크로디지탈,6.397,1036.0,41.3,-68.204,1958.0,76.96,2.375,1379.0,54.21,2.43,1320.0,52.74,606.169,291.0,11.61,86.056,1020.0,39.91
98120,마이크로컨텍솔,7.478,970.0,38.67,37.357,617.0,24.22,17.774,200.0,7.83,14.65,255.0,10.16,500.378,355.0,14.18,18.228,2177.0,85.23
424980,마이크로투나노,8.338,920.0,36.67,-24.048,1472.0,57.85,-24.672,2198.0,86.43,-94.06,2404.0,96.08,560.537,314.0,12.54,74.214,1190.0,46.57
38290,마크로젠,2.239,1323.0,52.75,1427.798,21.0,0.79,-4.6,1826.0,71.79,-4.76,1899.0,75.89,88.899,2028.0,81.18,85.8,1024.0,40.07
1080,만호제강,-17.979,2214.0,88.31,148.467,241.0,9.44,-22.057,2166.0,85.17,-17.12,2149.0,85.89,508.323,350.0,13.98,14.372,2273.0,88.99
267980,매일유업,1.596,1380.0,55.03,-2.621,1160.0,45.58,8.166,703.0,27.62,3.88,1087.0,43.42,283.593,718.0,28.71,78.409,1132.0,44.3
5990,매일홀딩스,2.039,1339.0,53.39,-4.812,1199.0,47.11,7.139,818.0,32.14,3.57,1128.0,45.06,247.357,831.0,33.24,72.412,1215.0,47.55
93520,매커스,13.776,690.0,27.49,2.041,1088.0,42.74,18.761,173.0,6.77,13.47,304.0,12.12,135.198,1515.0,60.63,260.903,215.0,8.38
88980,맥쿼리인프라,,,,,,,,,,,,,,,,,,
94800,맵스리얼티1,,,,,,,,,,,,,,,,,,
100590,머큐리,-12.575,2082.0,83.04,-117.941,2205.0,86.67,-1.508,1698.0,66.76,-0.66,1713.0,68.45,444.203,436.0,17.42,28.301,1917.0,75.05
67280,멀티캠퍼스,-1.634,1621.0,64.64,,,,15.063,287.0,11.25,11.04,403.0,16.07,339.123,592.0,23.67,45.103,1590.0,62.24
72870,메가스터디,24.567,426.0,16.96,129.546,266.0,10.42,5.356,1037.0,40.76,17.71,172.0,6.84,84.143,2093.0,83.78,51.428,1486.0,58.17
215200,메가스터디교육,0.751,1461.0,58.26,-2.994,1169.0,45.93,10.468,520.0,20.42,13.12,315.0,12.55,58.103,2334.0,93.43,88.186,996.0,38.97
133750,메가엠디,1.249,1417.0,56.5,-156.774,2293.0,90.13,5.91,975.0,38.32,6.13,792.0,31.63,230.141,896.0,35.84,32.85,1831.0,71.68
446540,메가터치,5.682,1080.0,43.06,-1681.72,2521.0,99.1,9.575,583.0,22.9,7.54,642.0,25.63,454.243,419.0,16.74,17.945,2184.0,85.51
235980,메드팩토,0.0,1523.0,60.73,-24.139,1474.0,57.92,-31.31,2275.0,89.46,,,,4129.098,5.0,0.16,5.268,2499.0,97.85
41920,메디아나,-27.266,2338.0,93.26,-86.075,2062.0,81.05,5.439,1022.0,40.17,2.3,1341.0,53.58,1109.208,122.0,4.85,9.204,2407.0,94.24
14100,메디앙스,-25.805,2324.0,92.7,581.857,58.0,2.24,-17.156,2102.0,82.65,-18.0,2158.0,86.25,82.119,2121.0,84.9,53.003,1471.0,57.58
54180,메디콕스,13.901,686.0,27.33,-5.746,1217.0,47.82,-37.037,2324.0,91.38,-32.82,2255.0,90.12,55.693,2347.0,93.95,55.246,1435.0,56.17
86900,메디톡스,3.392,1251.0,49.88,17.471,824.0,32.36,3.401,1250.0,49.13,8.9,534.0,21.31,158.71,1315.0,52.62,30.668,1873.0,73.33
78160,메디포스트,2.934,1282.0,51.12,93.168,349.0,13.68,-22.385,2170.0,85.33,-68.7,2370.0,94.72,166.008,1241.0,49.66,64.009,1309.0,51.23
138040,메리츠금융지주,-20.465,2258.0,90.06,8.706,957.0,37.59,22.194,118.0,4.6,6.85,706.0,28.19,,,,957.437,31.0,1.18
408920,메쎄이상,32.005,319.0,12.69,53.094,500.0,19.62,20.896,131.0,5.11,25.49,69.0,2.72,622.829,283.0,11.29,21.277,2097.0,82.1
21880,메이슨캐피탈,,,,-334.95,2429.0,95.48,7.971,733.0,28.8,-40.25,2297.0,91.8,,,,23.467,2033.0,79.59
140410,메지온,-72.85,2488.0,99.24,-1.305,1135.0,44.59,-36.234,2320.0,91.23,-166.05,2436.0,97.36,157.199,1332.0,53.3,60.646,1355.0,53.04
241770,메카로,62.906,146.0,5.79,-154.021,2287.0,89.89,2.913,1309.0,51.46,6.55,746.0,29.79,731.795,227.0,9.05,7.846,2441.0,95.57
90370,메타랩스,77.599,114.0,4.51,-17.037,1374.0,53.99,-0.98,1671.0,65.7,-8.35,1994.0,79.69,26.695,2462.0,98.56,67.699,1262.0,49.39
59210,메타바이오메드,13.159,715.0,28.49,60.238,462.0,18.13,26.456,75.0,2.91,18.31,162.0,6.44,127.664,1605.0,64.24,84.471,1037.0,40.58
118000,메타케어,17.101,602.0,23.98,57.435,476.0,18.68,6.609,887.0,34.85,7.45,651.0,25.99,361.385,557.0,22.27,35.463,1774.0,69.45
58110,멕아이씨에스,-14.27,2125.0,84.76,-31.583,1599.0,62.84,-23.106,2179.0,85.68,-83.49,2392.0,95.6,139.039,1481.0,59.27,51.427,1487.0,58.21
17180,명문제약,9.952,850.0,33.88,100.124,335.0,13.13,-3.95,1803.0,70.89,1.03,1525.0,60.94,86.693,2054.0,82.22,150.176,526.0,20.56
9900,명신산업,-9.494,1980.0,78.97,-28.827,1560.0,61.31,20.946,130.0,5.07,9.41,498.0,19.87,245.993,838.0,33.52,73.528,1200.0,46.96
12690,모나리자,-2.638,1682.0,67.08,-84.841,2052.0,80.65,1.53,1465.0,57.59,0.78,1561.0,62.38,287.049,709.0,28.35,20.413,2122.0,83.08
5360,모나미,-5.919,1863.0,74.3,68.112,425.0,16.67,-5.547,1855.0,72.93,-2.86,1823.0,72.85,105.516,1845.0,73.85,113.129,769.0,30.08
70960,모나용평,26.523,399.0,15.88,26.023,712.0,27.96,2.041,1409.0,55.39,10.07,459.0,18.31,58.847,2330.0,93.27,158.851,477.0,18.64
434480,모니터랩,5.093,1126.0,44.89,-9041.72,2543.0,99.96,5.707,996.0,39.14,-4.32,1890.0,75.53,586.022,298.0,11.89,19.021,2156.0,84.41
80420,모다이노칩,-0.281,1546.0,61.65,137.952,250.0,9.79,3.386,1252.0,49.21,9.93,464.0,18.51,50.603,2376.0,95.11,153.713,507.0,19.82
417970,모델솔루션,5.122,1124.0,44.81,92.021,353.0,13.84,8.242,696.0,27.34,6.16,788.0,31.47,292.768,698.0,27.91,35.299,1777.0,69.57
80160,모두투어,40.858,244.0,9.7,-59.746,1885.0,74.09,12.704,374.0,14.67,1.85,1414.0,56.5,121.425,1677.0,67.12,230.193,267.0,10.42
87260,모바일어플라이언스,-18.721,2231.0,88.99,114.909,298.0,11.68,2.879,1311.0,51.53,2.4,1322.0,52.82,195.749,1052.0,42.09,61.589,1349.0,52.8
101330,모베이스,3.078,1268.0,50.56,32.404,656.0,25.76,8.583,662.0,26.0,4.1,1054.0,42.1,112.801,1764.0,70.6,141.892,573.0,22.41
12860,모베이스전자,3.427,1247.0,49.72,23.929,742.0,29.14,7.546,780.0,30.65,3.54,1137.0,45.42,98.788,1923.0,76.97,245.546,242.0,9.44
363260,모비데이즈,55.845,165.0,6.54,-116.554,2198.0,86.39,-3.601,1787.0,70.26,0.85,1554.0,62.1,112.908,1763.0,70.56,151.367,523.0,20.45
348030,모비릭스,-38.321,2417.0,96.41,510.556,67.0,2.6,-18.248,2119.0,83.32,-16.62,2140.0,85.53,874.137,176.0,7.01,8.524,2428.0,95.06
250060,모비스,-7.654,1929.0,76.94,12.201,893.0,35.08,24.96,92.0,3.58,-47.62,2323.0,92.84,1447.12,72.0,2.84,42.944,1632.0,63.89
288980,모아데이타,40.064,248.0,9.86,271.838,132.0,5.15,-10.446,1983.0,77.97,-3.87,1870.0,74.73,59.86,2320.0,92.87,136.386,613.0,23.97
142760,모아라이프플러스,-14.336,2132.0,85.04,7.27,982.0,38.58,-18.274,2120.0,83.36,-35.44,2271.0,90.76,224.786,915.0,36.6,53.676,1461.0,57.19
33200,모아텍,-4.296,1775.0,70.79,-3.86,1184.0,46.52,0.095,1595.0,62.71,-10.03,2023.0,80.85,853.865,185.0,7.37,9.795,2393.0,93.69
333050,모코엠시스,13.73,692.0,27.57,187.674,188.0,7.35,11.229,471.0,18.49,7.26,669.0,26.71,318.631,638.0,25.51,43.119,1627.0,63.69
9680,모토닉,18.974,544.0,21.67,56.958,480.0,18.84,7.071,826.0,32.45,8.18,585.0,23.35,1599.027,61.0,2.4,6.665,2464.0,96.47
118990,모트렉스,10.518,814.0,32.44,-18.011,1391.0,54.66,8.102,712.0,27.97,7.43,652.0,26.03,112.692,1765.0,70.64,242.783,249.0,9.71
463480,모티브링크,-25.542,2323.0,92.66,-61.906,1904.0,74.83,9.403,598.0,23.49,2.79,1264.0,50.5,111.392,1779.0,71.21,123.319,688.0,26.91
6920,모헨즈,-9.809,1991.0,79.41,-77.511,2014.0,79.16,4.688,1113.0,43.75,2.72,1272.0,50.82,299.445,682.0,27.27,52.527,1477.0,57.81
9580,무림P&P,5.557,1090.0,43.46,214.146,165.0,6.45,3.541,1232.0,48.43,4.49,999.0,39.9,79.125,2151.0,86.1,161.848,459.0,17.94
1810,무림SP,9.113,888.0,35.4,-109.033,2172.0,85.37,1.657,1455.0,57.2,0.37,1619.0,64.69,123.811,1652.0,66.12,60.226,1357.0,53.11
9200,무림페이퍼,4.728,1156.0,46.09,31.881,659.0,25.87,7.018,833.0,32.73,6.46,755.0,30.15,71.443,2222.0,88.95,242.56,251.0,9.79
33920,무학,3.743,1220.0,48.64,4.411,1035.0,40.66,8.715,650.0,25.53,11.1,398.0,15.87,267.281,758.0,30.32,19.033,2154.0,84.33
8420,문배철강,-14.317,2131.0,85.0,-37.997,1677.0,65.91,3.578,1229.0,48.31,-1.52,1752.0,70.01,129.014,1592.0,63.72,20.546,2117.0,82.88
279600,미디어젠,-5.771,1856.0,74.02,-11.339,1295.0,50.88,-29.073,2251.0,88.51,-38.9,2288.0,91.44,87.475,2045.0,81.86,111.167,790.0,30.9
95500,미래나노텍,-10.333,2015.0,80.37,81.411,383.0,15.02,8.739,647.0,25.41,4.0,1071.0,42.78,131.323,1567.0,62.72,88.277,994.0,38.9
254490,미래반도체,28.152,369.0,14.68,8.793,952.0,37.4,7.285,805.0,31.63,2.1,1373.0,54.86,387.269,516.0,20.62,55.225,1436.0,56.21
25560,미래산업,24.391,429.0,17.08,-175.875,2326.0,91.43,7.239,808.0,31.75,44.82,13.0,0.48,222.328,928.0,37.12,24.151,2015.0,78.89
218150,미래생명자원,4.061,1199.0,47.81,810.23,41.0,1.57,-0.934,1667.0,65.54,0.29,1632.0,65.21,195.838,1050.0,42.01,39.931,1692.0,66.24
7120,미래아이앤지,-10.156,2008.0,80.09,-37.725,1674.0,65.79,-14.734,2063.0,81.12,17.2,182.0,7.24,285.588,713.0,28.51,46.879,1568.0,61.38
396690,미래에셋글로벌리츠,14.243,674.0,26.86,48.561,527.0,20.68,-0.469,1643.0,64.59,,,,383.149,524.0,20.95,125.15,674.0,26.36
357250,미래에셋맵스리츠,5.041,1133.0,45.17,-6.508,1233.0,48.45,1.889,1429.0,56.18,,,,8.54,2494.0,99.84,200.038,327.0,12.77
100790,미래에셋벤처투자,7.752,954.0,38.03,-50.809,1802.0,70.82,2.465,1365.0,53.66,6.71,722.0,28.83,905.67,166.0,6.61,201.427,322.0,12.57
85620,미래에셋생명,,,,-17.882,1388.0,54.54,4.879,1093.0,42.96,2.55,1302.0,52.02,,,,1167.473,20.0,0.74
6800,미래에셋증권,9.248,880.0,35.08,128.022,267.0,10.46,7.866,748.0,29.39,5.34,893.0,35.67,,,,1018.56,28.0,1.06
49950,미래컴퍼니,-38.544,2418.0,96.45,863.06,35.0,1.34,-5.509,1853.0,72.86,-24.99,2215.0,88.52,436.703,449.0,17.94,18.396,2171.0,85.0
207760,미스터블루,-5.105,1822.0,72.67,-2051.021,2527.0,99.33,-29.295,2252.0,88.55,-19.27,2170.0,86.73,135.603,1507.0,60.31,61.607,1347.0,52.72
81660,미스토홀딩스,6.542,1020.0,40.66,18.883,801.0,31.46,7.853,750.0,29.46,8.45,563.0,22.47,199.598,1027.0,41.09,102.331,862.0,33.73
2840,미원상사,3.425,1248.0,49.76,-10.846,1286.0,50.53,12.988,356.0,13.97,13.76,292.0,11.64,464.951,407.0,16.26,19.535,2143.0,83.9
268280,미원에스씨,16.358,616.0,24.54,160.872,224.0,8.77,14.002,315.0,12.35,11.54,369.0,14.71,411.287,474.0,18.94,26.027,1962.0,76.81
107590,미원홀딩스,7.54,966.0,38.51,47.987,534.0,20.96,10.306,535.0,21.01,4.83,960.0,38.34,131.407,1565.0,62.64,66.112,1282.0,50.18
134380,미원화학,10.1,847.0,33.76,14.937,854.0,33.54,17.552,204.0,7.99,11.18,393.0,15.67,699.485,247.0,9.85,15.262,2241.0,87.74
3650,미창석유공업,5.549,1092.0,43.54,-4.898,1201.0,47.19,13.539,326.0,12.79,10.57,419.0,16.71,526.844,334.0,13.34,18.526,2170.0,84.96
59090,미코,41.621,240.0,9.54,216.509,163.0,6.37,17.023,220.0,8.62,17.51,177.0,7.04,97.822,1933.0,77.37,161.365,462.0,18.06
201490,미투온,-13.468,2107.0,84.04,-46.631,1759.0,69.13,1.733,1445.0,56.81,12.52,332.0,13.23,316.877,645.0,25.79,21.364,2091.0,81.86
475460,미트박스,64.78,133.0,5.27,19.896,784.0,30.79,6.773,870.0,34.19,2.83,1259.0,50.3,129.799,1581.0,63.28,192.342,355.0,13.87
452200,민테크,18.877,547.0,21.79,66.078,437.0,17.15,-62.57,2425.0,95.36,-52.56,2342.0,93.6,162.707,1271.0,50.86,121.224,706.0,27.61
206640,바디텍메드,2.936,1281.0,51.08,-8.168,1255.0,49.31,12.947,358.0,14.04,18.93,149.0,5.92,495.957,359.0,14.34,14.177,2277.0,89.15
18700,바른손,10.363,828.0,33.0,0.687,1111.0,43.65,-37.661,2328.0,91.54,-8.44,2000.0,79.93,168.396,1217.0,48.7,60.173,1358.0,53.15
35620,바른손이앤에이,-59.913,2465.0,98.32,-94.485,2101.0,82.58,-7.443,1905.0,74.9,-2.8,1822.0,72.81,25.568,2466.0,98.72,64.882,1299.0,50.84
53030,바이넥스,-16.001,2171.0,86.59,-3050.79,2533.0,99.57,-19.387,2132.0,83.83,-23.65,2202.0,88.0,100.382,1903.0,76.17,53.842,1458.0,57.07
301300,바이브컴퍼니,-12.129,2069.0,82.52,-35.051,1645.0,64.65,-14.563,2058.0,80.92,-22.75,2197.0,87.8,104.863,1856.0,74.29,47.87,1554.0,60.83
377740,바이오노트,14.098,678.0,27.02,-125.967,2224.0,87.42,3.462,1244.0,48.9,11.88,357.0,14.23,1968.66,36.0,1.4,3.753,2524.0,98.82
64550,바이오니아,11.677,762.0,30.37,-1794.54,2524.0,99.21,-8.247,1935.0,76.08,-4.56,1895.0,75.73,226.411,908.0,36.32,46.407,1573.0,61.57
314930,바이오다인,28.925,359.0,14.29,-15.652,1353.0,53.17,0.025,1602.0,62.98,-32.81,2254.0,90.08,1948.369,39.0,1.52,2.657,2536.0,99.29
489460,바이오비쥬,,,,,,,,,,31.14,43.0,1.68,458.22,414.0,16.54,22.11,2072.0,81.12
86820,바이오솔루션,3.425,1248.0,49.76,-1.416,1140.0,44.79,-32.508,2286.0,89.89,-39.33,2290.0,91.52,62.854,2302.0,92.15,115.834,746.0,29.18
38460,바이오스마트,6.17,1054.0,42.02,100.637,332.0,13.02,0.759,1539.0,60.5,4.18,1039.0,41.5,168.729,1216.0,48.66,68.006,1260.0,49.31
251120,바이오에프디엔씨,3.042,1269.0,50.6,-3.604,1180.0,46.36,7.394,795.0,31.24,30.2,46.0,1.8,1277.589,103.0,4.08,6.628,2465.0,96.51
199730,바이오인프라,-20.89,2268.0,90.46,-492.03,2466.0,96.93,-12.921,2034.0,79.98,-21.47,2183.0,87.25,160.158,1299.0,51.98,49.161,1529.0,59.85
86040,바이오톡스텍,26.694,396.0,15.76,8.447,964.0,37.87,-30.587,2265.0,89.06,-21.48,2185.0,87.33,71.668,2216.0,88.71,294.466,173.0,6.74
188040,바이오포트,6.765,1001.0,39.9,6.523,1000.0,39.28,19.115,162.0,6.33,7.14,678.0,27.07,203.417,1008.0,40.33,67.43,1267.0,49.59
99430,바이오플러스,2.101,1333.0,53.15,-15.551,1351.0,53.09,12.254,409.0,16.05,35.64,32.0,1.24,68.389,2250.0,90.07,78.894,1128.0,44.14
32980,바이온,203.248,31.0,1.2,-50.955,1806.0,70.98,-43.508,2365.0,93.0,-12.06,2060.0,82.33,39.365,2423.0,97.0,212.447,298.0,11.63
308080,바이젠셀,0.0,1523.0,60.73,-23.67,1469.0,57.73,-21.705,2162.0,85.01,,,,573.331,308.0,12.29,16.063,2222.0,87.0
43150,바텍,0.065,1518.0,60.53,-15.738,1355.0,53.24,12.493,390.0,15.3,14.01,280.0,11.16,285.242,714.0,28.55,38.216,1726.0,67.57
