ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%)
060310,3S,4.151,1194.0,47.61,-46.617,1758.0,69.09
095570,AJ네트웍스,8.289,926.0,36.91,-7.241,1245.0,48.92
006840,AK홀딩스,0.192,1509.0,60.18,-53.311,1824.0,71.69
054620,APS,128.918,55.0,2.15,21.681,763.0,29.96
265520,AP시스템,-3.164,1719.0,68.56,-21.508,1436.0,56.43
211270,AP위성,18.606,554.0,22.07,-27.514,1537.0,60.4
109960,AP헬스케어,2.458,1310.0,52.23,412.534,84.0,3.26
139050,BF랩스,-39.791,2421.0,96.57,315.751,117.0,4.56
027410,BGF,21.8,488.0,19.43,-8.817,1262.0,49.59
282330,BGF리테일,6.15,1055.0,42.06,-0.611,1128.0,44.32
126600,BGF에코머티리얼즈,27.535,381.0,15.16,-18.511,1399.0,54.97
138930,BNK금융지주,3.8,1217.0,48.52,9.329,938.0,36.85
001460,BYC,-1.897,1635.0,65.2,-13.33,1324.0,52.03
013720,CBI,-22.037,2281.0,90.98,78.836,393.0,15.41
083790,CG인바이츠,48.673,203.0,8.06,25.557,724.0,28.43
001040,CJ,5.547,1095.0,43.66,24.934,734.0,28.82
079160,CJ CGV,26.655,398.0,15.84,54.759,491.0,19.27
035760,CJ ENM,19.756,527.0,20.99,-815.586,2493.0,97.99
311690,CJ 바이오사이언스,-37.821,2415.0,96.33,6.814,992.0,38.97
000120,CJ대한통운,2.965,1279.0,51.0,10.501,919.0,36.1
011150,CJ씨푸드,30.582,339.0,13.49,5.279,1015.0,39.87
097950,CJ제일제당,1.156,1426.0,56.86,20.241,779.0,30.59
051500,CJ프레시웨이,4.897,1145.0,45.65,-5.269,1206.0,47.38
058820,CMG제약,5.53,1097.0,43.74,-66.403,1942.0,76.33
023460,CNH,9.692,861.0,34.32,834.244,37.0,1.42
056730,CNT85,33.624,307.0,12.21,-259.673,2390.0,93.94
065770,CS,10.431,823.0,32.8,-87.32,2069.0,81.32
083660,CSA 코스믹,-18.404,2224.0,88.71,-36.12,1655.0,65.04
000590,CS홀딩스,-17.454,2204.0,87.91,16.652,832.0,32.68
012030,DB,28.098,371.0,14.76,-19.976,1414.0,55.56
005830,DB손해보험,,,,8.498,963.0,37.83
016610,DB증권,9.242,881.0,35.12,190.464,185.0,7.24
000990,DB하이텍,-1.998,1645.0,65.6,-28.104,1547.0,60.79
099520,DGI,59.506,155.0,6.15,-111.454,2182.0,85.76
060900,DGP,-35.189,2402.0,95.81,5.277,1016.0,39.91
000300,DH오토넥스,-1.25,1600.0,63.81,-75.524,2003.0,78.73
290120,DH오토리드,14.772,661.0,26.34,4.848,1026.0,40.31
025440,DH오토웨어,-5.393,1834.0,73.14,-31.69,1601.0,62.92
015590,DKME,-0.457,1562.0,62.29,-22.21,1444.0,56.74
000210,DL,11.909,756.0,30.13,173.741,207.0,8.1
375500,DL이앤씨,4.097,1196.0,47.69,-18.059,1393.0,54.74
068790,DMS,3.72,1223.0,48.76,19.502,789.0,30.99
007340,DN오토모티브,5.056,1131.0,45.09,6.633,996.0,39.13
004840,DRB동일,2.021,1341.0,53.47,-38.989,1686.0,66.26
241520,DSC인베스트먼트,15.08,654.0,26.06,-14.765,1338.0,52.58
155660,DSR,2.994,1274.0,50.8,-36.771,1662.0,65.32
069730,DSR제강,1.234,1418.0,56.54,-16.956,1371.0,53.87
017860,DS단석,-10.156,2008.0,80.09,-84.014,2045.0,80.38
180400,DXVX,-17.693,2209.0,88.11,39.792,596.0,23.4
092780,DYP,2.203,1326.0,52.87,-27.081,1532.0,60.2
017940,E1,42.984,233.0,9.26,133.545,262.0,10.26
418620,E8,-37.649,2413.0,96.25,101.881,331.0,12.98
245620,EDGC,-65.407,2476.0,98.76,34.944,635.0,24.93
037370,EG,5.527,1099.0,43.81,-61.916,1905.0,74.87
365550,ESR켄달스퀘어리츠,5.515,1102.0,43.93,19.063,799.0,31.38
050120,ES큐브,-74.465,2491.0,99.36,-134.691,2248.0,88.36
383220,F&F,-4.169,1768.0,70.51,-18.32,1397.0,54.9
007700,F&F 홀딩스,-4.43,1788.0,71.31,-19.056,1405.0,55.21
214270,FSN,51.27,185.0,7.34,-113.937,2188.0,86.0
130500,GH신소재,1.127,1429.0,56.98,71.709,418.0,16.4
114090,GKL,-0.077,1537.0,61.29,-24.88,1488.0,58.47
900290,GRT,13.177,712.0,28.37,92.533,351.0,13.76
078930,GS,-2.622,1681.0,67.04,-17.777,1385.0,54.42
083450,GST,24.0,436.0,17.36,38.891,605.0,23.75
006360,GS건설,-4.264,1771.0,70.63,-173.71,2318.0,91.11
001250,GS글로벌,3.83,1216.0,48.48,1.778,1091.0,42.86
007070,GS리테일,4.426,1170.0,46.65,-18.054,1392.0,54.7
499790,GS피앤엘,,,,,,
297890,HB솔루션,36.77,279.0,11.09,185.948,191.0,7.47
440290,HB인베스트먼트,-26.137,2329.0,92.9,,,
078150,HB테크놀러지,45.43,220.0,8.74,-25.159,1495.0,58.75
012630,HDC,4.942,1141.0,45.49,10.253,929.0,36.49
039570,HDC랩스,3.715,1225.0,48.84,-39.108,1688.0,66.34
089470,HDC현대EP,-1.741,1626.0,64.84,-1.103,1134.0,44.55
294870,HDC현대산업개발,1.562,1383.0,55.15,-5.466,1211.0,47.58
009540,HD한국조선해양,19.921,524.0,20.87,408.073,86.0,3.34
267250,HD현대,10.491,815.0,32.48,46.841,541.0,21.23
267270,HD현대건설기계,-10.115,2007.0,80.05,-25.972,1508.0,59.26
443060,HD현대마린솔루션,22.021,479.0,19.07,34.872,637.0,25.01
071970,HD현대마린엔진,29.229,355.0,14.13,80.604,386.0,15.14
010620,HD현대미포,14.632,663.0,26.42,-157.893,2294.0,90.17
322000,HD현대에너지솔루션,-22.66,2290.0,91.34,-80.033,2033.0,79.91
042670,HD현대인프라코어,-11.705,2058.0,82.08,-55.97,1856.0,72.95
267260,HD현대일렉트릭,22.923,458.0,18.24,112.225,302.0,11.84
329180,HD현대중공업,21.084,499.0,19.87,294.774,121.0,4.72
097230,HJ중공업,-12.771,2087.0,83.24,-106.666,2162.0,84.98
195940,HK이노엔,8.232,930.0,37.07,33.815,646.0,25.36
014790,HL D&I,0.436,1490.0,59.42,14.267,861.0,33.82
028300,HLB,58.799,158.0,6.26,-5.206,1205.0,47.35
003580,HLB글로벌,23.033,457.0,18.2,-71.585,1982.0,77.9
278650,HLB바이오스텝,10.139,845.0,33.68,915.941,34.0,1.3
067630,HLB생명과학,4.337,1176.0,46.89,1.165,1104.0,43.37
024850,HLB이노베이션,23.198,450.0,17.92,1167.353,26.0,0.98
187420,HLB제넥스,31.181,328.0,13.05,-80.172,2035.0,79.98
047920,HLB제약,0.831,1451.0,57.86,-107.543,2164.0,85.06
115450,HLB테라퓨틱스,4.452,1167.0,46.53,-12.629,1315.0,51.67
046210,HLB파나진,7.712,958.0,38.19,-25.957,1507.0,59.22
196300,HLB펩,11.016,787.0,31.36,-19.016,1404.0,55.17
204320,HL만도,5.422,1107.0,44.13,28.461,684.0,26.86
060980,HL홀딩스,6.655,1008.0,40.18,-1.878,1146.0,45.03
011200,HMM,39.272,255.0,10.14,500.723,69.0,2.67
403870,HPSP,1.29,1415.0,56.42,-1.324,1136.0,44.63
036640,HRS,2.642,1302.0,51.92,19.322,791.0,31.07
035000,HS애드,1.167,1424.0,56.78,11.833,900.0,35.35
002460,HS화성,-32.518,2380.0,94.93,-6.019,1223.0,48.05
487570,HS효성,,,,,,
298050,HS효성첨단소재,3.401,1250.0,49.84,26.22,706.0,27.72
015360,INVENI,1.596,1380.0,55.03,84.084,373.0,14.63
095340,ISC,24.431,428.0,17.04,317.114,116.0,4.52
175330,JB금융지주,10.25,835.0,33.28,13.263,874.0,34.33
950170,JTC,341.118,17.0,0.64,-253.822,2388.0,93.87
234080,JW생명과학,7.55,965.0,38.47,16.188,841.0,33.03
067290,JW신약,-10.765,2035.0,81.17,76.849,403.0,15.81
001060,JW중외제약,-3.894,1752.0,69.87,-17.762,1384.0,54.38
096760,JW홀딩스,-4.349,1781.0,71.03,1.12,1106.0,43.45
035900,JYP Ent.,6.229,1048.0,41.78,-24.304,1478.0,58.08
318000,KBG,15.407,643.0,25.62,-26.745,1527.0,60.01
024840,KBI메탈,2.577,1305.0,52.04,123.747,275.0,10.77
105560,KB금융,9.77,857.0,34.16,26.002,714.0,28.04
432320,KB스타리츠,128.292,56.0,2.19,-150.291,2279.0,89.58
024120,KB오토시스,3.193,1258.0,50.16,14.584,858.0,33.7
021320,KCC건설,-4.323,1778.0,70.91,255.966,136.0,5.31
009440,KC그린홀딩스,-34.421,2398.0,95.65,173.158,211.0,8.26
119650,KC코트렐,-20.998,2269.0,90.5,243.273,140.0,5.47
044180,KD,-12.137,2071.0,82.6,-33.633,1626.0,63.9
092220,KEC,17.51,593.0,23.62,-59.785,1886.0,74.13
046440,KG모빌리언스,-4.818,1805.0,71.99,-77.476,2013.0,79.12
003620,KG모빌리티,4.515,1163.0,46.37,-88.58,2077.0,81.64
016380,KG스틸,-3.757,1743.0,69.51,-26.531,1523.0,59.85
151860,KG에코솔루션,0.382,1497.0,59.7,-26.872,1528.0,60.05
035600,KG이니시스,0.71,1464.0,58.38,-42.609,1718.0,67.52
001390,KG케미칼,-0.783,1574.0,62.77,-27.968,1543.0,60.64
226360,KH 건설,-12.067,2067.0,82.44,-85.268,2057.0,80.85
111870,KH 미래물산,29.215,356.0,14.17,-52.844,1817.0,71.41
033180,KH 필룩스,18.44,565.0,22.51,-23.618,1467.0,57.65
060720,KH바텍,-14.457,2134.0,85.12,-34.96,1644.0,64.61
001940,KISCO홀딩스,-34.29,2397.0,95.61,-102.43,2134.0,83.88
058400,KNN,4.199,1189.0,47.41,-25.918,1506.0,59.18
025000,KPX케미칼,0.247,1506.0,60.06,-22.191,1442.0,56.67
092230,KPX홀딩스,1.403,1402.0,55.91,-21.785,1440.0,56.59
000040,KR모터스,20.617,508.0,20.23,-20.196,1416.0,55.64
044450,KSS해운,9.591,864.0,34.44,17.792,816.0,32.05
101000,KS인더스트리,2.345,1318.0,52.55,-37.43,1668.0,65.55
058850,KTcs,8.304,923.0,36.79,-62.767,1907.0,74.95
058860,KTis,1.845,1351.0,53.87,2.268,1081.0,42.47
089600,KT나스미디어,-2.873,1695.0,67.6,-2.813,1164.0,45.73
418470,KT밀리의서재,28.328,367.0,14.6,5.721,1011.0,39.72
043610,KT지니뮤직,-1.767,1628.0,64.92,-20.62,1426.0,56.04
122450,KX,0.181,1511.0,60.26,-3.73,1182.0,46.44
052900,KX하이텍,-14.49,2135.0,85.16,13.357,871.0,34.21
036560,KZ정밀,-18.737,2232.0,89.03,-26.945,1531.0,60.17
061970,LB세미콘,8.155,935.0,37.27,48.157,531.0,20.84
309960,LB인베스트먼트,9.699,859.0,34.24,28.229,690.0,27.09
093050,LF,2.922,1284.0,51.2,119.835,290.0,11.36
003550,LG,-3.624,1740.0,69.39,-39.155,1690.0,66.42
034220,LG디스플레이,24.774,423.0,16.84,-77.667,2016.0,79.24
051900,LG생활건강,0.104,1515.0,60.42,-5.736,1215.0,47.74
064400,LG씨엔에스,6.732,1003.0,39.98,10.52,918.0,36.06
373220,LG에너지솔루션,-24.08,2307.0,92.02,-73.402,1994.0,78.37
032640,LG유플러스,1.757,1360.0,54.23,-13.517,1326.0,52.1
011070,LG이노텍,2.89,1287.0,51.32,-15.019,1343.0,52.77
066570,LG전자,6.644,1012.0,40.34,-6.395,1227.0,48.21
037560,LG헬로비전,0.519,1482.0,59.1,-71.547,1981.0,77.86
051910,LG화학,-11.464,2051.0,81.8,-63.751,1917.0,75.34
079550,LIG넥스원,41.921,238.0,9.46,23.286,750.0,29.45
225190,LK삼양,-17.976,2213.0,88.27,185.767,192.0,7.51
006260,LS,12.516,739.0,29.45,19.259,792.0,31.1
000680,LS네트웍스,409.392,14.0,0.52,120.508,289.0,11.33
060370,LS마린솔루션,84.064,101.0,3.99,-5.305,1208.0,47.46
417200,LS머트리얼즈,3.792,1218.0,48.56,-54.326,1834.0,72.08
229640,LS에코에너지,18.863,548.0,21.83,51.813,507.0,19.9
078020,LS증권,25.069,415.0,16.52,-34.298,1632.0,64.14
322180,LS티라유텍,5.717,1077.0,42.94,105.566,321.0,12.58
108320,LX세미콘,-1.884,1634.0,65.16,29.481,677.0,26.58
001120,LX인터내셔널,14.628,664.0,26.46,12.947,879.0,34.53
108670,LX하우시스,1.311,1414.0,56.38,-11.252,1293.0,50.81
383800,LX홀딩스,7.28,978.0,38.99,113.208,300.0,11.76
476080,M83,38.113,264.0,10.49,-66.709,1944.0,76.41
086960,MDS테크,6.609,1013.0,40.38,-31.812,1602.0,62.96
023150,MH에탄올,-4.801,1803.0,71.91,-43.61,1722.0,67.68
035420,NAVER,11.034,785.0,31.28,32.942,651.0,25.56
160550,NEW,-12.314,2077.0,82.84,239.574,143.0,5.58
053290,NE능률,-9.425,1978.0,78.89,-194.146,2348.0,92.29
060250,NHN KCP,13.715,693.0,27.61,4.345,1036.0,40.7
104200,NHN벅스,-8.396,1951.0,77.81,-55.517,1848.0,72.63
400760,NH올원리츠,0.516,1483.0,59.14,-3.699,1181.0,46.4
005940,NH투자증권,,,,24.156,739.0,29.02
338100,NH프라임리츠,309.96,22.0,0.84,121.879,283.0,11.09
034310,NICE,,,,79.681,390.0,15.3
063570,NICE인프라,-5.497,1843.0,73.5,-32.595,1613.0,63.39
030190,NICE평가정보,10.154,844.0,33.64,32.848,652.0,25.6
008260,NI스틸,-28.11,2346.0,93.58,-47.449,1770.0,69.56
222160,NPX,124.812,62.0,2.43,1143.368,27.0,1.02
456040,OCI,71.884,123.0,4.87,92.324,352.0,13.8
010060,OCI홀딩스,35.011,295.0,11.73,-80.888,2038.0,80.1
178920,PI첨단소재,15.464,642.0,25.58,-987.069,2507.0,98.55
001340,PKC,5.013,1134.0,45.21,-45.044,1742.0,68.46
024940,PN풍년,-3.989,1761.0,70.23,-55.988,1858.0,73.02
005490,POSCO홀딩스,-5.755,1854.0,73.94,-38.45,1683.0,66.14
332570,PS일렉트로닉스,79.209,109.0,4.31,67.662,430.0,16.87
218410,RFHIC,3.09,1266.0,50.48,404.84,87.0,3.38
327260,RF머트리얼즈,-7.128,1912.0,76.26,4096.125,6.0,0.2
474610,RF시스템즈,-0.351,1551.0,61.85,-5.674,1212.0,47.62
091340,S&K폴리텍,31.457,324.0,12.89,435.982,80.0,3.11
010950,S-Oil,2.548,1307.0,52.11,-68.833,1965.0,77.23
419530,SAMG엔터,22.409,471.0,18.75,-35.136,1647.0,64.73
019550,SBI인베스트먼트,-2.027,1648.0,65.72,37.509,615.0,24.14
950110,SBI핀테크솔루션즈,5.377,1113.0,44.37,-103.012,2138.0,84.03
034120,SBS,5.005,1136.0,45.29,-132.895,2243.0,88.16
003080,SB성보,-4.431,1789.0,71.35,-1557.471,2519.0,99.02
246960,SCL사이언스,258.301,27.0,1.04,-8.874,1263.0,49.63
099220,SDN,11.453,771.0,30.73,-14.928,1341.0,52.69
036540,SFA반도체,-3.901,1753.0,69.91,-99.766,2128.0,83.64
255220,SG,46.983,209.0,8.3,-54.946,1841.0,72.36
040610,SG&G,21.155,496.0,19.75,117.141,292.0,11.44
049470,SGA,-16.717,2194.0,87.51,-103.659,2142.0,84.19
184230,SGA솔루션즈,-6.938,1905.0,75.98,-448.248,2458.0,96.62
016250,SGC E&C,-35.311,2403.0,95.85,-148.905,2276.0,89.46
005090,SGC에너지,-22.125,2283.0,91.06,77.501,399.0,15.65
001380,SG글로벌,2.959,1280.0,51.04,-6.84,1240.0,48.72
004060,SG세계물산,-2.99,1706.0,68.04,-249.997,2385.0,93.75
001770,SHD,0.293,1505.0,60.02,-698.359,2486.0,97.72
002360,SH에너지화학,-5.961,1867.0,74.46,135.537,256.0,10.03
009160,SIMPAC,28.815,360.0,14.33,39.712,598.0,23.48
033530,SJG세종,1.354,1407.0,56.11,16.867,829.0,32.56
034730,SK,-3.19,1720.0,68.6,-50.456,1794.0,70.51
357880,SKAI,-18.19,2218.0,88.47,-2.63,1161.0,45.62
011790,SKC,15.272,648.0,25.82,29.526,676.0,26.54
018670,SK가스,1.482,1393.0,55.55,-5.408,1210.0,47.54
001740,SK네트웍스,2.734,1298.0,51.76,41.437,581.0,22.81
006120,SK디스커버리,1.123,1431.0,57.06,-32.779,1617.0,63.55
210980,SK디앤디,126.154,60.0,2.35,-69.78,1973.0,77.55
395400,SK리츠,0.424,1491.0,59.46,2.26,1082.0,42.51
302440,SK바이오사이언스,-27.594,2342.0,93.42,1054.772,28.0,1.06
402340,SK스퀘어,-16.248,2179.0,86.91,-267.226,2396.0,94.18
361610,SK아이이테크놀로지,-66.396,2478.0,98.84,-680.51,2483.0,97.6
100090,SK오션플랜트,-28.431,2349.0,93.7,-44.716,1734.0,68.15
096770,SK이노베이션,-3.327,1727.0,68.87,-83.429,2043.0,80.3
475150,SK이터닉스,,,,,,
001510,SK증권,,,,-923.619,2502.0,98.35
285130,SK케미칼,-0.686,1568.0,62.53,-154.231,2288.0,89.93
017670,SK텔레콤,1.886,1348.0,53.75,4.004,1046.0,41.09
000660,SK하이닉스,102.019,80.0,3.15,-403.575,2444.0,96.07
048550,SM C&C,-13.644,2111.0,84.2,-23.987,1470.0,57.77
063440,SM Life Design,-5.364,1832.0,73.06,31.315,662.0,25.99
003570,SNT다이내믹스,26.443,403.0,16.04,165.671,219.0,8.57
064960,SNT모티브,-14.731,2140.0,85.36,-15.863,1357.0,53.32
100840,SNT에너지,-8.601,1962.0,78.25,7.038,987.0,38.77
036530,SNT홀딩스,-3.967,1758.0,70.11,29.141,680.0,26.7
067160,SOOP,20.104,519.0,20.67,25.686,721.0,28.31
005610,SPC삼립,-0.157,1539.0,61.37,3.526,1057.0,41.53
011810,STX,-7.503,1926.0,76.82,-41.816,1709.0,67.16
465770,STX그린로지스,149.179,46.0,1.8,287.523,124.0,4.84
077970,STX엔진,14.949,656.0,26.14,123.85,274.0,10.74
002820,SUN&L,-23.062,2295.0,91.54,-80.573,2037.0,80.06
289080,SV인베스트먼트,17.306,598.0,23.82,39.573,600.0,23.55
002710,TCC스틸,-6.781,1902.0,75.86,9.081,946.0,37.16
089230,THE E&M,-29.985,2363.0,94.25,-2.476,1157.0,45.46
032540,TJ미디어,-4.696,1801.0,71.83,-26.329,1514.0,59.5
022220,TKG애강,-25.264,2318.0,92.46,-183.057,2331.0,91.62
007980,TP,15.647,634.0,25.26,20.596,774.0,30.4
048770,TPC,0.31,1502.0,59.9,-51.924,1810.0,71.14
246690,TS인베스트먼트,-32.747,2382.0,95.01,-120.991,2212.0,86.94
317240,TS트릴리온,-23.075,2296.0,91.58,-46.172,1752.0,68.86
002900,TYM,-5.701,1849.0,73.74,-78.969,2025.0,79.59
024070,WISCOM,-12.271,2075.0,82.76,210.483,166.0,6.49
057030,YBM넷,-3.557,1737.0,69.27,-45.451,1749.0,68.74
037270,YG PLUS,-17.32,2202.0,87.83,-103.447,2140.0,84.11
040300,YTN,0.543,1479.0,58.98,186.867,190.0,7.43
051390,YW,-55.291,2460.0,98.12,-16.051,1359.0,53.4
052220,iMBC,-1.859,1633.0,65.12,-45.151,1744.0,68.54
139130,iM금융지주,-2.58,1679.0,66.96,-50.691,1799.0,70.7
079940,가비아,7.962,946.0,37.71,-17.588,1381.0,54.27
078890,가온그룹,-8.769,1966.0,78.41,122.128,280.0,10.97
000500,가온전선,15.247,649.0,25.86,2.955,1069.0,42.0
399720,가온칩스,51.723,181.0,7.18,-18.998,1403.0,55.13
036620,감성코퍼레이션,23.854,439.0,17.48,11.817,901.0,35.39
000860,강남제비스코,0.681,1471.0,58.66,-11.386,1296.0,50.92
198440,강동씨앤엘,-6.215,1882.0,75.06,-132.251,2240.0,88.05
217730,강스템바이오텍,31.004,331.0,13.17,-24.498,1483.0,58.28
035250,강원랜드,2.758,1295.0,51.64,1.25,1100.0,43.22
114190,강원에너지,61.21,149.0,5.91,-2.25,1153.0,45.3
094480,갤럭시아머니트리,-2.732,1686.0,67.24,43.072,570.0,22.38
011420,갤럭시아에스엠,-1.407,1610.0,64.21,-29.614,1572.0,61.78
039240,경남스틸,1.328,1409.0,56.19,-11.911,1301.0,51.12
053950,경남제약,2.51,1308.0,52.15,-73.714,1997.0,78.49
002100,경농,-6.397,1889.0,75.34,5.991,1005.0,39.48
009450,경동나비엔,12.419,741.0,29.53,25.177,729.0,28.63
267290,경동도시가스,-0.419,1558.0,62.13,-4.634,1195.0,46.95
012320,경동인베스트,-3.81,1746.0,69.63,12.327,889.0,34.92
011040,경동제약,19.218,537.0,21.39,-110.514,2179.0,85.65
000050,경방,0.955,1445.0,57.62,109.467,311.0,12.19
214390,경보제약,10.26,834.0,33.24,88.533,357.0,14.0
012610,경인양행,8.345,919.0,36.63,-1178.073,2509.0,98.62
009140,경인전자,8.545,913.0,36.39,-689.846,2485.0,97.68
024910,경창산업,-4.377,1783.0,71.11,-54.168,1832.0,72.0
013580,계룡건설산업,6.461,1027.0,40.94,-2.96,1168.0,45.89
012200,계양전기,-3.278,1724.0,68.75,291.828,122.0,4.76
002140,고려산업,-3.574,1738.0,69.31,78.61,394.0,15.45
049720,고려신용정보,8.277,928.0,36.99,17.137,826.0,32.44
010130,고려아연,24.199,433.0,17.24,9.628,937.0,36.81
002240,고려제강,-2.754,1687.0,67.28,-53.642,1829.0,71.88
014570,고려제약,-10.29,2013.0,80.29,-49.304,1786.0,70.19
348150,고바이오랩,106.285,74.0,2.91,-62.59,1906.0,74.91
950190,고스트스튜디오,-17.216,2199.0,87.71,-41.253,1704.0,66.97
098460,고영,-10.235,2011.0,80.21,-83.692,2044.0,80.34
035290,골드앤에스,-3.576,1739.0,69.35,-64.4,1924.0,75.62
215000,골프존,-9.506,1982.0,79.05,-16.344,1363.0,53.56
121440,골프존홀딩스,-8.944,1969.0,78.53,-26.503,1520.0,59.73
366030,공구우먼,-5.941,1865.0,74.38,-22.931,1452.0,57.06
009290,광동제약,8.337,921.0,36.71,-28.459,1552.0,60.99
014200,광림,-31.117,2371.0,94.57,-54.518,1836.0,72.16
017040,광명전기,-11.67,2055.0,81.96,285.828,126.0,4.92
029480,광무,-73.074,2489.0,99.28,80.603,387.0,15.18
017900,광전자,3.567,1237.0,49.32,-133.44,2244.0,88.2
037710,광주신세계,2.221,1324.0,52.79,-4.688,1196.0,46.99
026910,광진실업,9.032,893.0,35.59,3.969,1048.0,41.17
030610,교보증권,-15.407,2161.0,86.19,62.107,452.0,17.73
339770,교촌에프앤비,8.059,938.0,37.39,-37.848,1676.0,65.87
053270,구영테크,5.574,1089.0,43.42,-0.344,1124.0,44.16
007690,국도화학,-0.457,1562.0,62.29,32.271,658.0,25.84
001140,국보,-14.23,2123.0,84.68,-35.813,1651.0,64.88
066620,국보디자인,5.077,1128.0,44.97,28.665,682.0,26.78
043650,국순당,-2.363,1662.0,66.28,-151.039,2281.0,89.66
006050,국영지앤엠,-1.604,1620.0,64.6,-4.181,1190.0,46.76
060480,국일신동,59.869,154.0,6.11,-22.615,1446.0,56.82
078130,국일제지,6.078,1060.0,42.26,-19.795,1410.0,55.41
307750,국전약품,11.861,760.0,30.29,-94.334,2099.0,82.5
002720,국제약품,15.579,638.0,25.42,-436.911,2454.0,96.46
035080,그래디언트,-3.095,1716.0,68.44,-289.464,2410.0,94.73
453450,그리드위즈,-5.457,1839.0,73.34,-372.862,2440.0,95.91
204020,그리티,10.583,812.0,32.36,10.672,915.0,35.94
402490,그린리소스,12.106,751.0,29.93,-67.209,1950.0,76.64
114450,그린생명과학,11.136,780.0,31.09,-108.118,2168.0,85.21
083420,그린케미칼,16.998,606.0,24.14,115.799,294.0,11.52
186230,그린플러스,48.933,201.0,7.98,-130.288,2236.0,87.89
014530,극동유화,-8.218,1946.0,77.61,-17.826,1387.0,54.5
900070,글로벌에스엠,6.276,1046.0,41.7,48.355,529.0,20.76
204620,글로벌텍스프리,58.835,157.0,6.23,121.875,284.0,11.13
019660,글로본,-14.684,2139.0,85.32,-106.123,2156.0,84.74
014280,금강공업,-6.482,1895.0,75.58,-50.365,1793.0,70.47
053260,금강철강,-10.773,2037.0,81.25,-28.004,1544.0,60.68
008870,금비,3.386,1252.0,49.92,109.876,308.0,12.07
001570,금양,1.118,1432.0,57.1,283.358,129.0,5.03
282720,금양그린파워,1.805,1353.0,53.95,-383.027,2443.0,96.03
002990,금호건설,-13.683,2113.0,84.28,-933.914,2503.0,98.39
011780,금호석유화학,13.167,714.0,28.45,-24.002,1471.0,57.81
214330,금호에이치티,22.111,478.0,19.03,10.339,924.0,36.3
001210,금호전기,-0.377,1555.0,62.01,-39.756,1694.0,66.57
073240,금호타이어,12.143,748.0,29.81,43.206,567.0,22.26
036190,금화피에스시,0.775,1459.0,58.18,-16.706,1367.0,53.72
049080,기가레인,-5.881,1861.0,74.22,-37.562,1669.0,65.59
420770,기가비스,-71.415,2486.0,99.16,-105.104,2149.0,84.47
035460,기산텔레콤,25.977,405.0,16.12,12.164,895.0,35.16
092440,기신정기,-4.556,1795.0,71.59,-61.076,1897.0,74.56
000270,기아,7.655,962.0,38.35,9.125,945.0,37.12
024110,기업은행,,,,4.714,1030.0,40.46
013700,까뮤이앤씨,-6.616,1896.0,75.62,-372.089,2439.0,95.87
004540,깨끗한나라,4.311,1178.0,46.97,-95.23,2105.0,82.74
407400,꿈비,36.52,282.0,11.21,-115.277,2191.0,86.12
187790,나노,0.595,1476.0,58.86,2.146,1085.0,42.63
121600,나노신소재,5.527,1099.0,43.81,-74.877,2002.0,78.69
286750,나노실리칸첨단소재,-18.273,2221.0,88.59,38.589,607.0,23.83
247660,나노씨엠에스,1.458,1396.0,55.67,180.11,200.0,7.83
039860,나노엔텍,13.517,698.0,27.81,-127.852,2228.0,87.57
091970,나노캠텍,30.916,334.0,13.29,-109.644,2175.0,85.49
417010,나노팀,-31.36,2373.0,94.65,-169.105,2312.0,90.88
405920,나라셀라,-3.068,1714.0,68.36,-1870.183,2525.0,99.25
051490,나라엠앤디,-11.768,2062.0,82.24,-53.501,1826.0,71.77
137080,나래나노텍,-23.617,2302.0,91.82,47.475,538.0,21.12
190510,나무가,23.182,451.0,17.96,-7.815,1249.0,49.08
242040,나무기술,0.951,1446.0,57.66,197.056,175.0,6.84
293580,나우IB,17.677,589.0,23.46,266.984,133.0,5.19
138610,나이벡,56.331,163.0,6.46,120.873,288.0,11.29
130580,나이스디앤비,1.995,1342.0,53.51,11.211,910.0,35.75
036800,나이스정보통신,9.366,875.0,34.88,8.551,962.0,37.79
267320,나인테크,60.278,152.0,6.03,-249.445,2383.0,93.67
001260,남광토건,-7.931,1939.0,77.33,68.028,428.0,16.79
008350,남선알미늄,-6.75,1900.0,75.78,-25.151,1494.0,58.71
004270,남성,7.037,990.0,39.47,-70.229,1976.0,77.66
003920,남양유업,-4.411,1786.0,71.23,-86.284,2066.0,81.2
025860,남해화학,-4.343,1780.0,70.99,228.084,150.0,5.86
111710,남화산업,-16.082,2173.0,86.67,-32.078,1607.0,63.15
091590,남화토건,-21.073,2270.0,90.54,-54.268,1833.0,72.04
168330,내츄럴엔도텍,18.483,561.0,22.35,-7.665,1248.0,49.04
094860,네오리진,89.652,95.0,3.75,126.609,269.0,10.54
253590,네오셈,4.266,1184.0,47.21,103.628,323.0,12.66
212560,네오오토,10.261,833.0,33.2,21.767,761.0,29.89
095660,네오위즈,0.333,1501.0,59.86,4.199,1042.0,40.94
042420,네오위즈홀딩스,0.402,1492.0,59.5,17.463,825.0,32.4
950220,네오이뮨텍,0.0,1523.0,60.73,-31.107,1594.0,62.64
311390,네오크레마,62.118,148.0,5.87,-347.691,2431.0,95.56
