ticker,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
042370,세력(11회),매도(10회),노인네(7회),반드시(6회),전량매도(6회),비츠로테크(6회),전력(5회),주가(4회),종목(4회),실적(4회),원전해체(4회),시디즈(4회),무상증자(4회),진짜(4회),성공투자(4회),대출력(4회),국산화(4회),시장(3회),고점에서(3회),고점매도(3회)
148780,비큐가(2회),조정마무리되어감(2회),탔으면수익률(2회),예감(2회),능력(2회),투경지정된적(2회),글삭튀얼마되지도(2회),삭제된(2회),게시물의(2회),긴장감도(2회),타격감도(2회),상승도(2회),choi(2회),의견주목(1회),반꿀(1회),투경예고만했지(1회),올려도돼(1회),지정안돼(1회),쏠께요(1회),추세예상(1회)
307870,영차(2회),비투엔(1회),종목현황(1회),리포트(1회),적정주가(1회),목표주가(1회),분석정리(1회),차트상(1회),떨어질것같은데(1회),돈없는(1회),그지들(1회),키키(1회),힘내라(1회),올라가라(1회),출발(1회),합시다(1회),https(1회),finance(1회),eduinfom(1회),com(1회)
377030,파라택시스(10회),BTC(6회),투자(5회),비트코인(4회),시총(3회),에드워드(3회),기관(3회),트레저리(3회),공동창립자(3회),최초비트코인트레저리기업(2회),보유(2회),마이크로스트래티지시총(2회),파라택시(2회),조원(2회),플랫폼을(2회),최초의(2회),홀딩스(2회),펀드(2회),창립자(2회),최고경영자(2회)
065450,빙테기는(10회),절대(6회),북도(6회),사실상(4회),코스피(3회),북도야지의(3회),대한민국에(3회),중국도(2회),해도해도(2회),변화(2회),대장(2회),중장(2회),트럼프가(2회),상징적(2회),무죄명(2회),후보자가(2회),코리아디스카운트를(2회),갓벽하게(2회),전혀(2회),테마없이는(2회)
005180,만원(6회),무상증자(4회),수작이야(3회),전과(3회),형님아(2회),아니야(2회),못할망정(2회),산적(2회),벌금(2회),폭염(2회),투게더(2회),빙그레(2회),시디즈(2회),소비쿠폰(2회),고기도(2회),사먹고(2회),과자도(2회),가자가자(2회),붕어빵(2회),얘네도(2회)
069540,가자(3회),47억(3회),매도(3회),네번만가자(2회),쩜상(2회),천만원(2회),잔금(2회),조정(2회),올라가자(2회),우상향가자(2회),운전자(2회),납입(2회),빚과적자(2회),왜감(2회),상한가(2회),고민(2회),음봉마감(2회),유력(2회),거지들(2회),하한가(2회)
072950,빛샘전자(4회),전자(4회),성장주(2회),비중확대(2회),주식단테님(2회),세력주(2회),세력(2회),영업이익(1회),좋아보입니다(1회),이넘들보게(1회),진짜(1회),은밀하게플레이하네(1회),다시입성했습니다(1회),동호회(1회),손해(1회),털었다던(1회),익절해야지(1회),땡큐(1회),아오(1회),팍팍좀(1회)
451250,오르면안된다(2회),급등(1회),일보직전잠잠히(1회),삐아(1회),개미형들(1회),독하다(1회),독해(1회),물량(1회),안내놓는거봐(1회),만천원대에서(1회),더담아야된다고(1회),상한가(1회),챠트가(1회),뜰자리에서(1회),뜨네(1회),움직일(1회),지켜봐야겠다(1회),개미형(1회),마감(1회),뜰자(1회)
003960,상법개정(2회),날아올라보자(2회),대상도(2회),소비쿠폰(2회),고기도(2회),사먹고(2회),과자도(2회),통과(1회),확실시(1회),사조대림아(1회),기지개를펴고(1회),팔았습니다(1회),후회하도록(1회),프로만더(1회),올려주세요(1회),대상이(1회),저평가다(1회),날아갈(1회),지급(1회),문진석(1회)
008040,가줘도(2회),좋겠다(2회),공시(1회),호재공시(1회),주가에(1회),도움이(1회),공시내용(1회),의미(1회),설명좀(1회),부탁드려요(1회),거래량(1회),내일또처박는다(1회),하락에(1회),한표(1회),답글더본코리아(1회),빽가와(1회),이창주와(1회),주씨일가(1회),이번엔(1회),다르리라(1회)
007160,투자(4회),만원(3회),그린벨트(3회),시총(2회),백만원돌파할수도(2회),골프장(2회),가치(2회),찬성(2회),상법개정(2회),상법(2회),모아가자(2회),어이없음(2회),사조산업으로(2회),투자중(2회),원전주도(2회),사조산업도(2회),보구(2회),12만원(2회),5짜(2회),꺄르르(1회)
014710,나감(3회),공개매수(2회),가즈아(2회),자진상폐(2회),스퀴즈아웃(2회),확률이(2회),높음(2회),주식도(2회),상폐하자(2회),가능성(2회),사조씨푸드(2회),종목들도(2회),대형(2회),확률(2회),우원식(1회),찐대장(1회),자진상폐하면(1회),주식은(1회),목표가는(1회),상한가(1회)
452430,삼성(9회),샤오미(8회),글래스(7회),마이크로(6회),시장(6회),사피엔반도체(5회),메타(5회),글라스(5회),사피엔반도(5회),가보자(4회),스마트(4회),출시(4회),애플(4회),개화(4회),납품도(4회),Meta(4회),사고(3회),중국(3회),소비자(3회),양산(3회)
419120,사모펀드(1회),또판다(1회),만주(1회),있는데또(1회),파네(1회),다팔때까지(1회),사면(1회),손해임(1회),하방(1회),언른(1회),내려온나(1회),40만주(1회),,,,,,,,
062040,전력(20회),실적(18회),FEEL(17회),미국(11회),성장성(9회),성장(8회),영업이익률(8회),매출(7회),산일전기(7회),안정적(7회),무상증자(6회),만원(6회),진짜(6회),마음(6회),흔들리지(6회),업종(6회),공장(6회),1차(6회),변압기(5회),제룡전기는(5회)
122350,조금이라도(2회),참여(1회),부탁드립니다(1회),그냥(1회),움직이다보면(1회),나빠질것은(1회),업다고생각합니다(1회),걱정마십시요(1회),천까지(1회),갑니다(1회),다소눌리지만(1회),더두말교덜두말고(1회),기다리십시요그때(1회),천원갑니다(1회),5천까지(1회),100년만(1회),5천원갑니다(1회),많은(1회),지금보다(1회),지금(1회)
419050,니미(4회),1800원(2회),싸게(1회),팔아주셔서(1회),감사합니다(1회),주식은(1회),욕박는사람(1회),사고사람들이(1회),환호할때(1회),팔아야(1회),제맛이지(1회),오르고(1회),환호하겠지(1회),박은건(1회),매스로(1회),호가(1회),올리네(1회),세계(1회),최고(1회),개잡주야(1회)
014970,탈플라스틱(10회),플라스틱(4회),이재명(4회),전망(3회),바도(2회),국제(2회),협약(2회),기후(2회),위기(2회),경기도(2회),폭염(2회),실적(2회),거래량도(2회),공약(2회),정책(2회),시도(2회),삼륭물산(2회),시디즈(2회),수혜주(2회),로드맵(2회)
053700,노블리스오블리주(2회),삼보의(2회),모터스(2회),상법개정되면(1회),배임혐의로(1회),고소(1회),악덕(1회),가족(1회),망해야함(1회),서상돈상(1회),거래정지(1회),상폐소식(1회),수상하다(1회),조심해라전환사채(1회),발행(1회),보증(1회),인수회사가(1회),실적엔(1회),사채주고받고(1회),오너의(1회)
001470,애들아(3회),사기피해자(2회),석유관련주도(2회),주가조작(2회),관계사출자(2회),전환사채(2회),회계처리(2회),주식전환(2회),채권자(2회),news(2회),상폐반대청원(1회),작전관계자들(1회),은닉재산을(1회),추적하고(1회),몰수해서(1회),개인투자자들에게(1회),손해보상해줘야하는(1회),국토부(1회),장관등(1회),대왕고래인지(1회)
028050,삼성(2회),대량매매(2회),체결일자(2회),총거래량(2회),주대량매매(2회),공시(2회),분기(2회),마감(2회),실적(2회),오징어게임이(2회),만원짜리(2회),원에(2회),돈이(2회),주가관리(2회),거래량도(2회),오른것도(2회),회사들도(2회),넥스트에서도(2회),발생종목(1회),수주(1회)
006400,전기차(25회),배터리(22회),개미(14회),키움(10회),기관(10회),매수(10회),공장(8회),매도(8회),트럼프(8회),매수누적(8회),공매도(7회),미국(7회),이차전지(7회),실적(6회),관세를(6회),유럽(6회),생산능력(6회),전고체(5회),분기(5회),적자(5회)
006660,공조는(5회),절대(4회),종목(3회),8000원(3회),불장은(2회),종목이(2회),올라가기(2회),대주하는(2회),아래로(2회),알바도(2회),현재(2회),종목도(2회),야호(2회),이미(2회),적자(2회),세력놈들(2회),12800원(2회),13850원(2회),형은(2회),형이(2회)
028260,삼성(23회),원전(14회),대형(13회),SMR(13회),수주(8회),이재용(8회),국민의(8회),글로벌(7회),협력(7회),연기금(7회),news(7회),시장(6회),전략적(6회),주주들(5회),주가(5회),삼성전자(5회),배당(5회),한화(5회),상법(4회),시공(4회)
207940,신약(25회),삼바(24회),셀트(15회),00조(15회),시총(14회),인적(13회),youtube(12회),com(12회),개발(11회),인적분할(10회),임상(10회),ADC(10회),개도(8회),주가(8회),급성(8회),현금성(8회),shorts(8회),억원(7회),진행(7회),셀트리온에(7회)
032830,,,,,,,,,,,,,,,,,,,,
018260,,,,,,,,,,,,,,,,,,,,
009150,,,,,,,,,,,,,,,,,,,,
005930,,,,,,,,,,,,,,,,,,,,
001360,,,,,,,,,,,,,,,,,,,,
010140,,,,,,,,,,,,,,,,,,,,
016360,,,,,,,,,,,,,,,,,,,,
068290,,,,,,,,,,,,,,,,,,,,
006110,,,,,,,,,,,,,,,,,,,,
009300,,,,,,,,,,,,,,,,,,,,
145990,,,,,,,,,,,,,,,,,,,,
003230,,,,,,,,,,,,,,,,,,,,
482630,,,,,,,,,,,,,,,,,,,,
036670,,,,,,,,,,,,,,,,,,,,
000070,,,,,,,,,,,,,,,,,,,,
003720,,,,,,,,,,,,,,,,,,,,
054540,,,,,,,,,,,,,,,,,,,,
065570,,,,,,,,,,,,,,,,,,,,
004380,,,,,,,,,,,,,,,,,,,,
002450,,,,,,,,,,,,,,,,,,,,
032280,,,,,,,,,,,,,,,,,,,,
000520,,,,,,,,,,,,,,,,,,,,
037460,,,,,,,,,,,,,,,,,,,,
054090,,,,,,,,,,,,,,,,,,,,
000250,,,,,,,,,,,,,,,,,,,,
004690,,,,,,,,,,,,,,,,,,,,
024950,,,,,,,,,,,,,,,,,,,,
038500,,,,,,,,,,,,,,,,,,,,
437730,,,,,,,,,,,,,,,,,,,,
046390,,,,,,,,,,,,,,,,,,,,
009470,,,,,,,,,,,,,,,,,,,,
011230,,,,,,,,,,,,,,,,,,,,
001820,,,,,,,,,,,,,,,,,,,,
000390,,,,,,,,,,,,,,,,,,,,
027580,,,,,,,,,,,,,,,,,,,,
038540,,,,,,,,,,,,,,,,,,,,
001290,,,,,,,,,,,,,,,,,,,,
091580,,,,,,,,,,,,,,,,,,,,
263810,,,,,,,,,,,,,,,,,,,,
089980,,,,,,,,,,,,,,,,,,,,
042940,,,,,,,,,,,,,,,,,,,,
411080,,,,,,,,,,,,,,,,,,,,
007540,,,,,,,,,,,,,,,,,,,,
378800,,,,,,,,,,,,,,,,,,,,
038070,,,,,,,,,,,,,,,,,,,,
006730,,,,,,,,,,,,,,,,,,,,
100660,,,,,,,,,,,,,,,,,,,,
007860,,,,,,,,,,,,,,,,,,,,
200880,,,,,,,,,,,,,,,,,,,,
019770,,,,,,,,,,,,,,,,,,,,
017390,,,,,,,,,,,,,,,,,,,,
043710,,,,,,,,,,,,,,,,,,,,
092190,,,,,,,,,,,,,,,,,,,,
046890,,,,,,,,,,,,,,,,,,,,
004410,,,,,,,,,,,,,,,,,,,,
063170,,,,,,,,,,,,,,,,,,,,
036120,,,,,,,,,,,,,,,,,,,,
021050,,,,,,,,,,,,,,,,,,,,
178320,,,,,,,,,,,,,,,,,,,,
122690,,,,,,,,,,,,,,,,,,,,
140070,,,,,,,,,,,,,,,,,,,,
065710,,,,,,,,,,,,,,,,,,,,
008490,,,,,,,,,,,,,,,,,,,,
035890,,,,,,,,,,,,,,,,,,,,
067370,,,,,,,,,,,,,,,,,,,,
171090,,,,,,,,,,,,,,,,,,,,
136490,,,,,,,,,,,,,,,,,,,,
086710,,,,,,,,,,,,,,,,,,,,
014620,,,,,,,,,,,,,,,,,,,,
037350,,,,,,,,,,,,,,,,,,,,
004980,,,,,,,,,,,,,,,,,,,,
458650,,,,,,,,,,,,,,,,,,,,
015750,,,,,,,,,,,,,,,,,,,,
000180,,,,,,,,,,,,,,,,,,,,
043260,,,,,,,,,,,,,,,,,,,,
148150,,,,,,,,,,,,,,,,,,,,
002420,,,,,,,,,,,,,,,,,,,,
053060,,,,,,,,,,,,,,,,,,,,
017510,,,,,,,,,,,,,,,,,,,,
004360,,,,,,,,,,,,,,,,,,,,
004490,,,,,,,,,,,,,,,,,,,,
011560,,,,,,,,,,,,,,,,,,,,
396300,,,,,,,,,,,,,,,,,,,,
001430,,,,,,,,,,,,,,,,,,,,
306200,,,,,,,,,,,,,,,,,,,,
019440,,,,,,,,,,,,,,,,,,,,
058650,,,,,,,,,,,,,,,,,,,,
013000,,,,,,,,,,,,,,,,,,,,
100700,,,,,,,,,,,,,,,,,,,,
091090,,,,,,,,,,,,,,,,,,,,
021820,,,,,,,,,,,,,,,,,,,,
067830,,,,,,,,,,,,,,,,,,,,
258830,,,,,,,,,,,,,,,,,,,,
036630,,,,,,,,,,,,,,,,,,,,
075580,,,,,,,,,,,,,,,,,,,,
053450,,,,,,,,,,,,,,,,,,,,
222810,,,,,,,,,,,,,,,,,,,,
252500,,,,,,,,,,,,,,,,,,,,
321370,,,,,,,,,,,,,,,,,,,,
347000,,,,,,,,,,,,,,,,,,,,
331920,,,,,,,,,,,,,,,,,,,,
352770,,,,,,,,,,,,,,,,,,,,
471820,,,,,,,,,,,,,,,,,,,,
049180,,,,,,,,,,,,,,,,,,,,
299660,,,,,,,,,,,,,,,,,,,,
108860,,,,,,,,,,,,,,,,,,,,
208370,,,,,,,,,,,,,,,,,,,,
318160,,,,,,,,,,,,,,,,,,,,
308430,,,,,,,,,,,,,,,,,,,,
068270,,,,,,,,,,,,,,,,,,,,
068760,,,,,,,,,,,,,,,,,,,,
068940,,,,,,,,,,,,,,,,,,,,
060230,,,,,,,,,,,,,,,,,,,,
290690,,,,,,,,,,,,,,,,,,,,
950200,,,,,,,,,,,,,,,,,,,,
032680,,,,,,,,,,,,,,,,,,,,
258790,,,,,,,,,,,,,,,,,,,,
215090,,,,,,,,,,,,,,,,,,,,
336370,,,,,,,,,,,,,,,,,,,,
248070,,,,,,,,,,,,,,,,,,,,
035610,,,,,,,,,,,,,,,,,,,,
357780,,,,,,,,,,,,,,,,,,,,
036830,,,,,,,,,,,,,,,,,,,,
304100,,,,,,,,,,,,,,,,,,,,
328380,,,,,,,,,,,,,,,,,,,,
004430,,,,,,,,,,,,,,,,,,,,
086980,,,,,,,,,,,,,,,,,,,,
017550,,,,,,,,,,,,,,,,,,,,
050960,,,,,,,,,,,,,,,,,,,,
126720,,,,,,,,,,,,,,,,,,,,
084180,,,,,,,,,,,,,,,,,,,,
253840,,,,,,,,,,,,,,,,,,,,
298830,,,,,,,,,,,,,,,,,,,,
236200,,,,,,,,,,,,,,,,,,,,
094840,,,,,,,,,,,,,,,,,,,,
424960,,,,,,,,,,,,,,,,,,,,
099440,,,,,,,,,,,,,,,,,,,,
276040,,,,,,,,,,,,,,,,,,,,
204210,,,,,,,,,,,,,,,,,,,,
060240,,,,,,,,,,,,,,,,,,,,
352090,,,,,,,,,,,,,,,,,,,,
253450,,,,,,,,,,,,,,,,,,,,
408900,,,,,,,,,,,,,,,,,,,,
204630,,,,,,,,,,,,,,,,,,,,
026890,,,,,,,,,,,,,,,,,,,,
347700,,,,,,,,,,,,,,,,,,,,
020710,,,,,,,,,,,,,,,,,,,,
033170,,,,,,,,,,,,,,,,,,,,
048870,,,,,,,,,,,,,,,,,,,,
025320,,,,,,,,,,,,,,,,,,,,
134790,,,,,,,,,,,,,,,,,,,,
340810,,,,,,,,,,,,,,,,,,,,
269620,,,,,,,,,,,,,,,,,,,,
056090,,,,,,,,,,,,,,,,,,,,
429270,,,,,,,,,,,,,,,,,,,,
462870,,,,,,,,,,,,,,,,,,,,
016590,,,,,,,,,,,,,,,,,,,,
290520,,,,,,,,,,,,,,,,,,,,
001000,,,,,,,,,,,,,,,,,,,,
215600,,,,,,,,,,,,,,,,,,,,
065350,,,,,,,,,,,,,,,,,,,,
416180,,,,,,,,,,,,,,,,,,,,
011930,,,,,,,,,,,,,,,,,,,,
005390,,,,,,,,,,,,,,,,,,,,
004170,,,,,,,,,,,,,,,,,,,,
035510,,,,,,,,,,,,,,,,,,,,
031430,,,,,,,,,,,,,,,,,,,,
031440,,,,,,,,,,,,,,,,,,,,
006880,,,,,,,,,,,,,,,,,,,,
002800,,,,,,,,,,,,,,,,,,,,
001720,,,,,,,,,,,,,,,,,,,,
009270,,,,,,,,,,,,,,,,,,,,
017000,,,,,,,,,,,,,,,,,,,,
002700,,,,,,,,,,,,,,,,,,,,
012790,,,,,,,,,,,,,,,,,,,,
226330,,,,,,,,,,,,,,,,,,,,
019170,,,,,,,,,,,,,,,,,,,,
481850,,,,,,,,,,,,,,,,,,,,
055550,,,,,,,,,,,,,,,,,,,,
056700,,,,,,,,,,,,,,,,,,,,
243840,,,,,,,,,,,,,,,,,,,,
257720,,,,,,,,,,,,,,,,,,,,
222800,,,,,,,,,,,,,,,,,,,,
036710,,,,,,,,,,,,,,,,,,,,
444530,,,,,,,,,,,,,,,,,,,,
160980,,,,,,,,,,,,,,,,,,,,
217330,,,,,,,,,,,,,,,,,,,,
102280,,,,,,,,,,,,,,,,,,,,
004770,,,,,,,,,,,,,,,,,,,,
208640,,,,,,,,,,,,,,,,,,,,
222420,,,,,,,,,,,,,,,,,,,,
037760,,,,,,,,,,,,,,,,,,,,
099320,,,,,,,,,,,,,,,,,,,,
049960,,,,,,,,,,,,,,,,,,,,
088280,,,,,,,,,,,,,,,,,,,,
050890,,,,,,,,,,,,,,,,,,,,
394800,,,,,,,,,,,,,,,,,,,,
177900,,,,,,,,,,,,,,,,,,,,
475400,,,,,,,,,,,,,,,,,,,,
109670,,,,,,,,,,,,,,,,,,,,
066790,,,,,,,,,,,,,,,,,,,,
222080,,,,,,,,,,,,,,,,,,,,
352480,,,,,,,,,,,,,,,,,,,,
264660,,,,,,,,,,,,,,,,,,,,
352700,,,,,,,,,,,,,,,,,,,,
458870,,,,,,,,,,,,,,,,,,,,
297090,,,,,,,,,,,,,,,,,,,,
112610,,,,,,,,,,,,,,,,,,,,
115530,,,,,,,,,,,,,,,,,,,,
376290,,,,,,,,,,,,,,,,,,,,
189330,,,,,,,,,,,,,,,,,,,,
096530,,,,,,,,,,,,,,,,,,,,
480370,,,,,,,,,,,,,,,,,,,,
060590,,,,,,,,,,,,,,,,,,,,
308170,,,,,,,,,,,,,,,,,,,,
413630,,,,,,,,,,,,,,,,,,,,
013990,,,,,,,,,,,,,,,,,,,,
123860,,,,,,,,,,,,,,,,,,,,
025980,,,,,,,,,,,,,,,,,,,,
008700,,,,,,,,,,,,,,,,,,,,
090430,,,,,,,,,,,,,,,,,,,,
002790,,,,,,,,,,,,,,,,,,,,
052710,,,,,,,,,,,,,,,,,,,,
074430,,,,,,,,,,,,,,,,,,,,
092040,,,,,,,,,,,,,,,,,,,,
083930,,,,,,,,,,,,,,,,,,,,
149950,,,,,,,,,,,,,,,,,,,,
002310,,,,,,,,,,,,,,,,,,,,
050860,,,,,,,,,,,,,,,,,,,,
012170,,,,,,,,,,,,,,,,,,,,
246720,,,,,,,,,,,,,,,,,,,,
450950,,,,,,,,,,,,,,,,,,,,
067390,,,,,,,,,,,,,,,,,,,,
267850,,,,,,,,,,,,,,,,,,,,
020560,,,,,,,,,,,,,,,,,,,,
154030,,,,,,,,,,,,,,,,,,,,
143160,,,,,,,,,,,,,,,,,,,,
054800,,,,,,,,,,,,,,,,,,,,
332370,,,,,,,,,,,,,,,,,,,,
339950,,,,,,,,,,,,,,,,,,,,
469750,,,,,,,,,,,,,,,,,,,,
460470,,,,,,,,,,,,,,,,,,,,
099190,,,,,,,,,,,,,,,,,,,,
461300,,,,,,,,,,,,,,,,,,,,
289010,,,,,,,,,,,,,,,,,,,,
214430,,,,,,,,,,,,,,,,,,,,
456010,,,,,,,,,,,,,,,,,,,,
052860,,,,,,,,,,,,,,,,,,,,
464500,,,,,,,,,,,,,,,,,,,,
010780,,,,,,,,,,,,,,,,,,,,
212710,,,,,,,,,,,,,,,,,,,,
307180,,,,,,,,,,,,,,,,,,,,
461030,,,,,,,,,,,,,,,,,,,,
123010,,,,,,,,,,,,,,,,,,,,
031310,,,,,,,,,,,,,,,,,,,,
462980,,,,,,,,,,,,,,,,,,,,
185490,,,,,,,,,,,,,,,,,,,,
059100,,,,,,,,,,,,,,,,,,,,
175250,,,,,,,,,,,,,,,,,,,,
052770,,,,,,,,,,,,,,,,,,,,
124500,,,,,,,,,,,,,,,,,,,,
031820,,,,,,,,,,,,,,,,,,,,
010280,,,,,,,,,,,,,,,,,,,,
372800,,,,,,,,,,,,,,,,,,,,
084850,,,,,,,,,,,,,,,,,,,,
114840,,,,,,,,,,,,,,,,,,,,
027360,,,,,,,,,,,,,,,,,,,,
139990,,,,,,,,,,,,,,,,,,,,
032080,,,,,,,,,,,,,,,,,,,,
013310,,,,,,,,,,,,,,,,,,,,
059120,,,,,,,,,,,,,,,,,,,,
009320,,,,,,,,,,,,,,,,,,,,
158430,,,,,,,,,,,,,,,,,,,,
200350,,,,,,,,,,,,,,,,,,,,
321820,,,,,,,,,,,,,,,,,,,,
053800,,,,,,,,,,,,,,,,,,,,
065660,,,,,,,,,,,,,,,,,,,,
001780,,,,,,,,,,,,,,,,,,,,
354320,,,,,,,,,,,,,,,,,,,,
361570,,,,,,,,,,,,,,,,,,,,
131370,,,,,,,,,,,,,,,,,,,,
140670,,,,,,,,,,,,,,,,,,,,
061040,,,,,,,,,,,,,,,,,,,,
347860,,,,,,,,,,,,,,,,,,,,
196170,,,,,,,,,,,,,,,,,,,,
043100,,,,,,,,,,,,,,,,,,,,
117670,,,,,,,,,,,,,,,,,,,,
291650,,,,,,,,,,,,,,,,,,,,
293780,,,,,,,,,,,,,,,,,,,,
018250,,,,,,,,,,,,,,,,,,,,
161000,,,,,,,,,,,,,,,,,,,,
310200,,,,,,,,,,,,,,,,,,,,
179530,,,,,,,,,,,,,,,,,,,,
900100,,,,,,,,,,,,,,,,,,,,
290740,,,,,,,,,,,,,,,,,,,,
238090,,,,,,,,,,,,,,,,,,,,
092600,,,,,,,,,,,,,,,,,,,,
129890,,,,,,,,,,,,,,,,,,,,
174900,,,,,,,,,,,,,,,,,,,,
270520,,,,,,,,,,,,,,,,,,,,
255440,,,,,,,,,,,,,,,,,,,,
030960,,,,,,,,,,,,,,,,,,,,
102120,,,,,,,,,,,,,,,,,,,,
019990,,,,,,,,,,,,,,,,,,,,
011090,,,,,,,,,,,,,,,,,,,,
435570,,,,,,,,,,,,,,,,,,,,
270660,,,,,,,,,,,,,,,,,,,,
038680,,,,,,,,,,,,,,,,,,,,
137310,,,,,,,,,,,,,,,,,,,,
217480,,,,,,,,,,,,,,,,,,,,
304360,,,,,,,,,,,,,,,,,,,,
389500,,,,,,,,,,,,,,,,,,,,
042110,,,,,,,,,,,,,,,,,,,,
298060,,,,,,,,,,,,,,,,,,,,
103230,,,,,,,,,,,,,,,,,,,,
260970,,,,,,,,,,,,,,,,,,,,
101490,,,,,,,,,,,,,,,,,,,,
095910,,,,,,,,,,,,,,,,,,,,
031330,,,,,,,,,,,,,,,,,,,,
056190,,,,,,,,,,,,,,,,,,,,
246250,,,,,,,,,,,,,,,,,,,,
041510,,,,,,,,,,,,,,,,,,,,
010580,,,,,,,,,,,,,,,,,,,,
460870,,,,,,,,,,,,,,,,,,,,
007820,,,,,,,,,,,,,,,,,,,,
464080,,,,,,,,,,,,,,,,,,,,
109610,,,,,,,,,,,,,,,,,,,,
365330,,,,,,,,,,,,,,,,,,,,
306040,,,,,,,,,,,,,,,,,,,,
398120,,,,,,,,,,,,,,,,,,,,
326030,,,,,,,,,,,,,,,,,,,,
475660,,,,,,,,,,,,,,,,,,,,
234300,,,,,,,,,,,,,,,,,,,,
039440,,,,,,,,,,,,,,,,,,,,
052020,,,,,,,,,,,,,,,,,,,,
237690,,,,,,,,,,,,,,,,,,,,
443670,,,,,,,,,,,,,,,,,,,,
317830,,,,,,,,,,,,,,,,,,,,
058610,,,,,,,,,,,,,,,,,,,,
023960,,,,,,,,,,,,,,,,,,,,
163280,,,,,,,,,,,,,,,,,,,,
298690,,,,,,,,,,,,,,,,,,,,
200710,,,,,,,,,,,,,,,,,,,,
475580,,,,,,,,,,,,,,,,,,,,
096690,,,,,,,,,,,,,,,,,,,,
078520,,,,,,,,,,,,,,,,,,,,
298380,,,,,,,,,,,,,,,,,,,,
203400,,,,,,,,,,,,,,,,,,,,
195990,,,,,,,,,,,,,,,,,,,,
088800,,,,,,,,,,,,,,,,,,,,
241840,,,,,,,,,,,,,,,,,,,,
453860,,,,,,,,,,,,,,,,,,,,
312610,,,,,,,,,,,,,,,,,,,,
172670,,,,,,,,,,,,,,,,,,,,
481070,,,,,,,,,,,,,,,,,,,,
445090,,,,,,,,,,,,,,,,,,,,
295310,,,,,,,,,,,,,,,,,,,,
044990,,,,,,,,,,,,,,,,,,,,
036170,,,,,,,,,,,,,,,,,,,,
148930,,,,,,,,,,,,,,,,,,,,
044780,,,,,,,,,,,,,,,,,,,,
355690,,,,,,,,,,,,,,,,,,,,
045660,,,,,,,,,,,,,,,,,,,,
224110,,,,,,,,,,,,,,,,,,,,
021080,,,,,,,,,,,,,,,,,,,,
262260,,,,,,,,,,,,,,,,,,,,
007460,,,,,,,,,,,,,,,,,,,,
003060,,,,,,,,,,,,,,,,,,,,
397030,,,,,,,,,,,,,,,,,,,,
244920,,,,,,,,,,,,,,,,,,,,
278470,,,,,,,,,,,,,,,,,,,,
230240,,,,,,,,,,,,,,,,,,,,
159910,,,,,,,,,,,,,,,,,,,,
230360,,,,,,,,,,,,,,,,,,,,
038870,,,,,,,,,,,,,,,,,,,,
097780,,,,,,,,,,,,,,,,,,,,
448280,,,,,,,,,,,,,,,,,,,,
101360,,,,,,,,,,,,,,,,,,,,
128540,,,,,,,,,,,,,,,,,,,,
086520,,,,,,,,,,,,,,,,,,,,
450080,,,,,,,,,,,,,,,,,,,,
247540,,,,,,,,,,,,,,,,,,,,
383310,,,,,,,,,,,,,,,,,,,,
038110,,,,,,,,,,,,,,,,,,,,
036810,,,,,,,,,,,,,,,,,,,,
083500,,,,,,,,,,,,,,,,,,,,
950130,,,,,,,,,,,,,,,,,,,,
373110,,,,,,,,,,,,,,,,,,,,
205100,,,,,,,,,,,,,,,,,,,,
356680,,,,,,,,,,,,,,,,,,,,
317770,,,,,,,,,,,,,,,,,,,,
373200,,,,,,,,,,,,,,,,,,,,
069920,,,,,,,,,,,,,,,,,,,,
092870,,,,,,,,,,,,,,,,,,,,
019490,,,,,,,,,,,,,,,,,,,,
317870,,,,,,,,,,,,,,,,,,,,
067570,,,,,,,,,,,,,,,,,,,,
236810,,,,,,,,,,,,,,,,,,,,
333620,,,,,,,,,,,,,,,,,,,,
036570,,,,,,,,,,,,,,,,,,,,
181710,,,,,,,,,,,,,,,,,,,,
265740,,,,,,,,,,,,,,,,,,,,
354200,,,,,,,,,,,,,,,,,,,,
455900,,,,,,,,,,,,,,,,,,,,
419080,,,,,,,,,,,,,,,,,,,,
208860,,,,,,,,,,,,,,,,,,,,
183490,,,,,,,,,,,,,,,,,,,,
085310,,,,,,,,,,,,,,,,,,,,
182400,,,,,,,,,,,,,,,,,,,,
348370,,,,,,,,,,,,,,,,,,,,
069410,,,,,,,,,,,,,,,,,,,,
227950,,,,,,,,,,,,,,,,,,,,
291230,,,,,,,,,,,,,,,,,,,,
198080,,,,,,,,,,,,,,,,,,,,
004250,,,,,,,,,,,,,,,,,,,,
096870,,,,,,,,,,,,,,,,,,,,
900140,,,,,,,,,,,,,,,,,,,,
290650,,,,,,,,,,,,,,,,,,,,
066970,,,,,,,,,,,,,,,,,,,,
156100,,,,,,,,,,,,,,,,,,,,
010120,,,,,,,,,,,,,,,,,,,,
073110,,,,,,,,,,,,,,,,,,,,
083310,,,,,,,,,,,,,,,,,,,,
037950,,,,,,,,,,,,,,,,,,,,
489500,,,,,,,,,,,,,,,,,,,,
170920,,,,,,,,,,,,,,,,,,,,
058630,,,,,,,,,,,,,,,,,,,,
226590,,,,,,,,,,,,,,,,,,,,
