ticker,corp_name,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
078860,엔에스이엔엠,영화(9),뉴욕(9),아시안(7),영화제(7),감독(4),아시아(4),액션(4),월드(4),상영(4),기자(3),허성태(3),조복래(3),드라마(3),,,,,,,
181710,엔에이치엔,식권(90),평균(61),상반기(42),복지(42),점심(39),지출(37),서비스(32),권역(30),업무(29),이용(27),기준(26),모바일(23),디지털(23),분석(23),수도권(22),솔루션(22),편의점(21),외식(21),강남(21),직장인(20)
354200,엔젠바이오,유전자(46),융합(37),분석(23),임상(20),진단(17),검출(16),특허(14),시장(14),국내(14),,,,,,,,,,,
455900,엔젤로보틱스,상장(22),예심(14),상반기(11),심사(7),헬스케어(5),신약개발(5),바이오(4),제조(4),코스닥(4),,,,,,,,,,,
419080,엔젯,기술(4),코팅(3),가격(3),잉크젯(2),산업(2),반도체(2),디스플레이(2),모듈(2),노즐(2),잉크(2),매출(2),,,,,,,,,
208860,엔지스테크널러지,거래(14),횡령(4),주식(3),투자자(3),코스닥(3),상장적격성(3),실질심사(3),코스피(2),정지(2),증시(2),불만(2),,,,,,,,,
085310,엔케이,최대주주(9),의무보유(9),변경(4),상장규정(4),투자주의(2),코스닥시장(2),,,,,,,,,,,,,,
182400,엔케이맥스,최대주주(9),의무보유(9),상장규정(4),투자주의(2),환기종목(2),코스닥시장(2),,,,,,,,,,,,,,
348370,엔켐,신용등급(8),부정적(6),하향(4),상반기(4),회사채(4),기준(3),전해액(3),,,,,,,,,,,,,
069410,엔텔스,전력(3),패키지(3),실적(3),반도체(3),통신(2),신규(2),매출(2),소재(2),,,,,,,,,,,,
227950,엔투텍,결정(27),규모(25),체결(18),공급계약(12),전환사채(9),최대주주(8),발행(7),운영자금(7),취득(7),변경(7),자사주(6),매도(6),사모(5),확보(5),주식(4),전환사채권(4),전환가액(4),전환청구일(4),,
291230,엔피,기술(28),정보보호(9),우수(8),보안(8),서비스(4),솔루션(8),인증(4),사용자(3),이원화(3),생체(3),데이터(3),랜섬웨어(3),장관(2),국내(2),제품(2),신기술(2),,,,
004250,엔피씨,폐기(7),다회용백(5),재활용(4),재생(3),이산화탄소(2),팰릿(2),사용(2),플라스틱(2),특수(2),연간(2),기준(2),방안(2),인센티브(2),소비자(2),절감(1),,,,,
048830,엔피케이,중소기업(3),인증(5),수출용(2),수출(2),공식(2),한국(2),대한민국(1),대표이사(1),김상준(1),한국식품안전관리인증원(1),해썹인증원(1),식품(1),국가(1),품목(1),낙산균(1),,,,,
096870,엘디티,디스플레이장비(13),상장기업(13),브랜드(12),빅데이터(10),상승(10),브랜드평판지수(10),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),시장지수(6),사회공헌지수(5),,,,,,,
900140,엘브이엠씨,거래(11),주가(7),상승률(6),중국(3),지주사(2),,,,,,,,,,,,,,,
290650,엘앤씨바이오,교환사채(14),발행(12),자사주(10),소각(4),상반기(3),지난해(3),대비(2),상법(2),주주(2),보호(2),회피(2),사진(2),정부(2),사례(2),자금(2),주식(2),,,,
066970,엘앤에프,양극재(10),리스크(7),배터리(7),대구(6),관리(6),리튬(6),전기차(6),수요(5),매출(5),생물다양성(4),기후(4),,,,,,,,,
156100,엘앤케이바이오,의료기기(16),상장기업(13),브랜드(13),빅데이터(10),브랜드평판지수(10),미국(7),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),거래일(6),파마리서치(5),클래시스(5),시장지수(5),,,,,
010120,엘에스일렉트릭,원스톱(4),기업투자(3),지원계획(2),시청(1),시장(1),관계기관(1),기업(1),,,,,,,,,,,,,
073110,엘엠에스,디스플레이장비(48),상장기업(48),브랜드평판지수(42),브랜드(38),빅데이터(37),브랜드평판(23),참여지수(23),미디어지수(23),소통지수(23),커뮤니티지수(23),시장지수(23),사회공헌지수(21),,,,,,,,
083310,엘오티베큠,반도체(5),공정(5),고진공(3),펌프(3),장비(3),진공(3),스크루(2),연구(2),품질(2),전문기업(1),,,,,,,,,,
037950,엘컴텍,신고(2),신저(2),번호(2),종목(2),현재(2),등락(2),재무(2),장중(1),,,,,,,,,,,,
489500,엘케이켐,상장(12),공모가(9),코스닥(5),증시(4),주가(3),종목(3),공모주(2),,,,,,,,,,,,,
170920,엘티씨,전기차(10),지분(6),수소(6),북미(5),분산형(4),기술(4),열관리(4),부품(4),경영권(3),,,,,,,,,,,
058630,엠게임,전거래일(2),연속(2),대비(1),오후(1),,,,,,,,,,,,,,,,
226590,엠디바이스,매출(12),중국(10),고객사(5),유럽(4),벨기에(4),현지(3),시장(3),독일(3),수요(3),미국(3),,,,,,,,,,
058970,엠로,환경(22),정보보호(17),경영(13),소프트웨어(13),고객(12),공급망(11),지속가능성(10),,,,,,,,,,,,,
169330,엠브레인,편의점(20),택배(18),중고(14),거래(7),플랫폼(7),바다거북(7),이용(6),보전(6),경험(5),브랜드(5),리커머스(5),,,,,,,,,
373170,엠아이큐브솔루션,스마트공장(7),제조(4),생산성(3),인력난(3),자율제조(3),중기부(2),고용(2),융합(2),보급(2),추가경정예산(2),디지털(2),,,,,,,,,
179290,엠아이텍,의료기기(11),상장기업(11),브랜드평판지수(10),빅데이터(8),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),시장지수(5),파마리서치(4),클래시스(4),원텍(3),뷰노(3),상승(3),분석결과(2),,,,
484870,엠앤씨솔루션,상반기(8),주가(7),방산(5),확대(5),사진(5),올해(5),코스피(5),엔진(4),,,,,,,,,,,,
009780,엠에스씨,브랜드(5),지주회사(4),전략(3),경영(3),자회사(3),장기적(2),긍정적(2),재무(2),소주(2),배당(2),,,,,,,,,,
123040,엠에스오토텍,실적(5),알루미늄(4),전기차(3),자동차(2),계약(2),완성차(2),유럽(2),시장(2),신규(2),부품(2),매출(2),경영(2),,,,,,,,
432980,엠에프씨,원료의약품(8),치료제(7),개량신약(6),원료(6),고부가가치(4),개발(4),생산(4),의약품(4),기술(4),중국(4),협력(4),매출(3),인공지능(3),불순물(3),,,,,,
413390,엠오티,이차전지(7),배터리(7),장비(7),다이캐스팅(5),상장(4),개발(4),매출(3),투자(3),주가(3),,,,,,,,,,,
032790,엠젠솔루션,화재(12),폐기물(6),재활용(6),기반(6),가연성(6),첨단(6),자회사(5),화재탐지(4),시스템(4),공정(4),,,,,,,,,,
033160,엠케이전자,전장(6),부품(4),기판(3),리드프레임(3),재고(3),반도체(2),패키지(2),단종(2),실적(2),전방(2),생산(2),수요(2),자동차(2),,,,,,,
033310,엠투엔,소상공인(2),금융(2),소상공인연합회(2),인터넷전문은행(1),시장(1),심사(1),,,,,,,,,,,,,,
259630,엠플러스,자사주(22),소각(8),제고(5),실적(4),추가(4),기업가치(3),배터리(3),신규(3),,,,,,,,,,,,
105550,엣지파운드리,설계(28),반도체(11),실적(5),산업(5),분기(4),인력(4),하반기(3),증가(3),생산(3),경쟁력(3),국가전략기술(3),기술(3),생태계(3),가전(2),파운드리(2),,,,,
060850,영림원소프트랩,업무(5),시스템(4),분석(3),자동(3),문서(2),회계(2),생산(2),보고서(2),작성(2),데이터(2),결재(2),,,,,,,,,
111770,영원무역,상법(18),지주사(7),우선주(6),개정안(5),정책(5),통과(4),지주회사(4),개정(4),배당(4),,,,,,,,,,,
009970,영원무역홀딩스,거래일(11),상법(8),주가(7),지주사(4),중국(3),우리산업(3),비상장(3),,,,,,,,,,,,,
003520,영진약품,특허(6),심판(6),지난해(6),청구(3),독점기간(3),제네릭(3),,,,,,,,,,,,,,
000670,영풍,오너(36),담보(36),사장(22),담보대출(22),일가(20),대출(20),경영권(18),삼성가(17),주식담보(15),대출금(15),,,,,,,,,,
006740,영풍제지,기준(2),사진(1),골판지(1),제조(1),주식(1),특별관계자(1),,,,,,,,,,,,,,
265560,영화테크,콘텐츠(67),영화(32),글로벌(27),기반(24),교육(19),제작(18),읽걷쓰(18),디지털(17),창작(15),로봇(15),기술(14),투자(14),,,,,,,,
012160,영흥,옹진군(31),덕적(28),북도면(28),지역(25),군민(25),인천(25),백령(24),관광(24),문경복(16),,,,,,,,,,,
036000,예림당,,,,,,,,,,,,,,,,,,,,
250930,예선테크,프로젝트(131),실무(57),대학(52),산업(43),인재(29),스마트팩토리(27),게임(27),스타트업(20),교육(19),,,,,,,,,,,
053280,예스24,생수(8),정보보호(8),랜섬웨어(5),해킹(5),문구(4),분야(4),투자(4),전담(4),별세계(4),선물(3),베스트셀러(3),상품권(3),대비(3),보안(3),,,,,,
122640,예스티,반도체(5),장비(5),열처리(3),배터리(3),시장(3),디스플레이(2),고객사(2),전기차(2),생산(2),,,,,,,,,,,
900300,오가닉티코스메틱,거래일(17),주가(7),이미지(12),상법(11),시장(8),코스닥(8),거래량(8),지주사(6),,,,,,,,,,,,
045060,오공,게임(21),중국(19),진통(6),염증(6),연구(5),판호(5),시장(5),한국(5),항염(4),외교(4),마케팅(4),개발(4),효과(3),항균(3),,,,,,
192410,오늘이엔엠,보호예수(4),단기(4),과열(3),이격도(3),대거(2),전매제한(2),물량(2),주가(2),,,,,,,,,,,,
080520,오디텍,제어기(5),자동화(4),신제품(4),장비(4),기술(4),모션(3),반도체(3),고속(3),소프트웨어(2),,,,,,,,,,,
007310,오뚜기,대파(456),국산(288),종자(200),경북(143),프로젝트(126),상생발전(125),한국농업(124),연간(124),시험재배(109),대구식(109),쇠고기육개장(102),확대(100),브랜드(96),,,,,,,
039830,오로라,사진(11),성수(9),캐릭터(7),하이브리드(7),코스닥(6),옐로나이프(6),자동차(6),,,,,,,,,,,,,
322310,오로스테크놀로지,클린룸(8),친환경(5),에너지(4),설계(3),시공(3),맞춤형(3),엔지니어링(3),설비(3),바이오(2),제약(2),스마트(2),사업(2),기술(2),,,,,,,
046120,오르비텍,원전(6),원전해체(6),고리(5),시장(4),기술(4),고리원전(3),최초(3),주가(3),블루오션(3),부산(2),위드텍(2),원자력발전소(2),,,,,,,,
475830,오름테라퓨틱,상장(26),상반기(14),예심(14),신규(8),코스닥(7),심사(7),바이오(6),개발(5),기술성(5),헬스케어(5),신약개발(5),평균(5),,,,,,,,
014940,오리엔탈정공,조선(67),상장기업(67),브랜드평판지수(62),브랜드(56),빅데이터(52),하락(24),상승(16),분석(13),,,,,,,,,,,,
002630,오리엔트바이오,유가증권시장(3),종목(2),의약뉴스(2),제약지수(2),주가(2),신풍제약(2),오리엔트바이오(2),녹십자(2),보령(2),,,,,,,,,,,
065500,오리엔트정공,실적(5),알루미늄(4),전기차(3),자동차(2),신규(2),계약(2),완성차(2),유럽(2),시장(2),부품(2),매출(2),경영(2),,,,,,,,
271560,오리온,미국(35),중국(31),감자(27),시장(20),베트남(20),매출(15),초코파이(15),품종(15),제품(14),확대(13),수출(13),,,,,,,,,
001800,오리온홀딩스,거래일(9),주가(8),브랜드(7),배당소득(7),상법(6),경영(5),중국(5),전략(5),지주회사(5),오리온(4),중장기(4),,,,,,,,,
010470,오리콤,담보(73),오너일가(62),대출금(30),대출(30),담보대출(29),기준(27),그룹(25),주식담보(21),결과(20),개인별(20),,,,,,,,,,
417860,오브젠,투자주의종목(4),투자경고종목(3),방영석(2),스피어(2),에이비어(2),풍산(2),기준(2),경우(2),제도(2),매수관여(2),과다(2),사유(2),한국거래소(1),전경(1),사진(1),포인트데일리(1),오르비텍(1),,,
352910,오비고,스타트업(7),프로젝트(6),혁신(5),경기대(4),경인권(4),대학(4),게임(4),실무(4),그랑(4),기반(4),인하대(3),산업(3),단장(3),,,,,,,
036220,오상헬스케어,헬스케어(17),미국(9),시장(9),지난해(8),사업(7),의료기기(6),환자(6),치료(5),솔루션(5),의료(5),해외(4),마데카(4),핵심(4),,,,,,,
052420,오성첨단소재,디스플레이장비(21),상장기업(21),브랜드(20),빅데이터(16),상승(15),브랜드평판지수(12),브랜드평판(8),참여지수(7),미디어지수(7),소통지수(7),커뮤니티지수(7),시장지수(7),사회공헌지수(6),,,,,,,
052300,오션인더블유,비트코인(22),코스닥(6),전환사채(12),김병진(3),양수(3),의혹(3),한국판(3),스트래티지(3),논란(3),가상자산(3),,,,,,,,,,
039200,오스코텍,상장(22),예심(14),상반기(11),작년(10),심사(7),헬스케어(5),신약개발(5),지난해(5),평균(5),바이오(4),제조(4),코스닥(4),,,,,,,,
226400,오스테오닉,의료기기(32),상장기업(32),브랜드(29),빅데이터(24),브랜드평판지수(22),브랜드평판(14),참여지수(13),미디어지수(13),소통지수(13),커뮤니티지수(13),시장지수(11),,,,,,,,,
031510,오스템,교수(16),장학증서(11),치위생(7),수여식(7),전국(7),치위생과(6),장학금(6),우수(6),청암대학교(6),기업(4),,,,,,,,,,
067170,오텍,물류창고(2),행사(1),관계자(1),임직원(1),참석(1),축하(1),가동(1),산업단지(1),사업비(1),면적(1),,,,,,,,,,
173130,오파스넷,업무(5),협업(4),사용자(4),솔루션(3),일정(3),데이터(3),그룹웨어(2),강화(2),공유(2),통합(2),기반(2),하이브리드(2),근무(2),출퇴근(2),관리(2),보안(2),업계(2),,,
440320,오픈놀,일자리(8),실무(8),기반(7),주가(7),전망(7),업데이트(6),성장(6),실적(6),문화예술(5),주관사(5),퇴사(4),기획(4),단기(4),서비스(4),경력(4),포트폴리오(4),민간(4),매수(4),수요(4),상승(4)
049480,오픈베이스,로봇(18),광고(7),대비(6),솔루션(6),데이터(5),인공지능(4),주가(4),지능형(4),교육용(4),검색(4),디스플레이(4),서비스(4),이차전지(4),생산(3),,,,,,
394280,오픈엣지테크놀로지,소부장(9),투자(9),반도체(6),기술(5),첨단(4),전기차(4),디지털(3),헬스케어(3),민간투자(3),분야(3),산업통상자원부(2),산업(2),글로벌시장(2),,,,,,,
309930,오하임앤컴퍼니,가구(68),상장기업(62),브랜드평판지수(62),브랜드평판(28),하락(16),상승(24),빅데이터(45),,,,,,,,,,,,,
476060,온코닉테라퓨틱스,위궤양(11),위식도역류질환(10),위산(9),치료제(8),헬리코박터(7),궤양(7),적응증(7),급여(7),자큐보(5),성분명(5),파일로리(5),미란성(5),제균(5),,,,,,,
382150,온코크로스,약물(34),상호작용(25),예측(16),구조(9),동물실험(8),인공지능(7),협업(7),화학(6),필터링(5),정보(5),네트워크(5),신약(5),개발(5),,,,,,,
005320,온타이드,주식(3),의류(2),지분(2),계약(2),글로벌(2),브랜드(2),부문(2),주주가치(2),취득(2),조정(2),확장(1),패션(1),고유사업(1),,,,,,,
244460,올리패스,실질심사(13),상장적격성(11),상장폐지(11),공시(7),대상(6),여부(5),사유(5),개선기간(4),기업설명회(4),개최(4),관리종목(4),,,,,,,,,
226950,올릭스,팝콘뉴스(29),글로벌(24),국내(21),시장(17),임상(15),탈모(13),미국(12),바이오(12),개발(11),치료제(11),용량(9),증진(9),한국거래소(9),,,,,,,
131030,옵투스제약,전문약(8),전문의약품(3),복합제(3),의약품(2),당뇨병(2),치료제(2),고지혈증(2),피타바스타틴(2),페노피브레이트(2),만성질환(2),치료(2),,,,,,,,,
082210,옵트론텍,부품(13),배터리(6),기술(4),마곡(4),전지(3),이차전지(2),모듈(2),소재(2),양산(2),압력(2),,,,,,,,,,
380540,옵티코어,매각제한(5),최대주주(4),해제(4),보호예수(3),주식(3),알멕(2),의무보유(2),물량(2),특수관계인(2),옵티코어(2),대표이사(2),비철금속(1),제련업체(1),에이치브이엠(1),,,,,,
153710,옵티팜,유럽(5),특허(4),임상(4),치료제(3),주가(3),바이러스(3),감염(2),글로벌(2),계약(2),급등(2),질환(2),,,,,,,,,
432430,와이랩,오징어게임(5),드라마(2),소멸(2),외신(2),영상(2),덱스터(2),콘텐츠(2),공개(2),사이트(2),미국(2),영국(2),시청자(2),팝콘(2),황동혁(2),평가(2),,,,,
338840,와이바이오로직스,임상(15),개발(13),면역항암제(8),신약(6),치료제(5),시장(5),항체(4),약물(4),,,,,,,,,,,,
122990,와이솔,전력(3),패키지(3),실적(3),반도체(3),통신(2),신규(2),매출(2),소재(2),,,,,,,,,,,,
232140,와이씨,정책(11),위원장(9),제도(7),골든크로스(6),지속성장(6),수석부회장단(6),,,,,,,,,,,,,,
112290,와이씨켐,클린룸(8),전장(6),친환경(5),에너지(4),부품(4),설계(3),시공(3),맞춤형(3),엔지니어링(3),반도체(3),설비(3),생산(3),기판(3),리드프레임(3),재고(3),,,,,
065530,와이어블,전력(8),부품(5),수요(5),생산(4),업계(4),인프라(4),케이블(4),증권(3),자회사(3),구조(3),산업용(3),,,,,,,,,
067900,와이엔텍,해운(42),상장기업(39),브랜드(32),브랜드평판지수(32),빅데이터(25),참여지수(18),미디어지수(18),소통지수(18),커뮤니티지수(18),시장지수(18),사회공헌지수(16),브랜드평판(15),,,,,,,,
007530,와이엠,배터리(5),이차전지(4),정밀(3),실적(2),납품(2),금형(2),부품(2),고객사(2),수출(2),씨아이에스(2),플래스크(2),파워로직스(2),효성중공업(2),증권(1),주가(1),,,,,
155650,와이엠씨,디스플레이장비(13),상장기업(13),브랜드(12),빅데이터(10),브랜드평판지수(10),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),시장지수(6),사회공헌지수(5),,,,,,,,
273640,와이엠텍,배터리(5),이차전지(4),정밀(3),실적(2),납품(2),금형(2),부품(2),고객사(2),수출(2),씨아이에스(2),플래스크(2),파워로직스(2),효성중공업(2),증권(1),주가(1),,,,,
066430,와이오엠,북마크(1),,,,,,,,,,,,,,,,,,,
209640,와이제이링크,종목(9),코스피(4),코스닥(4),분기(2),,,,,,,,,,,,,,,,
096250,와이즈넛,번역(6),서비스(5),알고리즘(5),언어(4),기술(4),개발(3),연결(2),국산(2),온디바이스(2),차세대(2),고품질(2),핵심(2),인재(2),솔루션(2),강화(2),사업(2),,,,
273060,와이즈버즈,광고(3),지분(3),리워드(2),장기(2),최대주주(2),양수도(2),협력(2),조건(2),증권(1),플랫폼(1),,,,,,,,,,
019210,와이지-원,종목(7),코스피(4),코스닥(4),분기(2),,,,,,,,,,,,,,,,
122870,와이지엔터테인먼트,온실가스(14),공연장(12),공연(11),활동(10),에너지(10),안전(9),관리(8),탄소중립(8),로드맵(8),음반(8),기준(7),이행(7),강화(7),국제(7),지속가능경영보고서(6),콘텐츠(6),,,,
011690,와이투솔루션,디스플레이장비(58),상장기업(58),브랜드평판지수(52),브랜드평판(28),사회공헌지수(26),빅데이터(44),,,,,,,,,,,,,,
403490,우듬지팜,스마트팜(2),최고가(2),화상(1),주식명가(1),어드바이저(1),실시간(1),종목(1),휴림로봇(1),공략주(1),기반(1),농업(1),비즈니스(1),운영(1),최대(1),유럽형(1),,,,,
316140,우리금융지주,자회사(330),보험(286),보험사(279),은행(278),디지털(248),증권(245),시너지(226),보험업(204),종합금융그룹(188),방카슈랑스(177),카드(161),,,,,,,,,
032820,우리기술,기술(268),영상(97),미국(90),세계(67),디지털(58),트럼프(54),,,,,,,,,,,,,,
041190,우리기술투자,반도체(11),소재(8),기관(7),투자(5),증권(4),벤처캐피털(4),전환사채(3),,,,,,,,,,,,,
115440,우리넷,전력(8),부품(5),수요(5),생산(4),업계(4),인프라(4),케이블(4),증권(3),자회사(3),구조(3),산업용(3),,,,,,,,,
046970,우리로,하나님(18),폭염(10),오빠생각(9),고향(8),런던(7),여우(7),야생(6),베를린(6),간식(6),,,,,,,,,,,
082850,우리바이오,바이오(46),일본(34),임상(24),개발(21),페이로드(19),기술(18),미국(17),연속(17),국내(17),,,,,,,,,,,
215360,우리산업,기술(130),산업(111),대표(75),미래(56),중국(55),에너지(49),,,,,,,,,,,,,,
072470,우리산업홀딩스,거래일(18),상법(10),재생에너지(9),시장(8),이미지(8),코스닥(8),거래량(8),지주사(7),미국(7),,,,,,,,,,,
037400,우리엔터프라이즈,클라우드(56),보안(46),데이터(41),기반(39),글로벌(24),기술(24),운영(24),디지털(23),데이터센터(21),팩토리토크(20),투자(19),생산(16),,,,,,,,
153490,우리이앤엘,증여(8),증여세(5),주가(7),지배력(3),윤지용(2),우리바이오(2),,,,,,,,,,,,,,
101170,우림피티에스,에너지(16),수소(10),발전(4),기반(4),연료전지(4),친환경(4),철강(3),수요(3),재생에너지(3),미얀마(3),가스전(3),호주(3),태양광(3),,,,,,,
006980,우성,흡수합병(106),수액제(95),수익(88),사업(85),합병(59),신주(52),,,,,,,,,,,,,,
066590,우수AMS,설계(2),기술(2),원전(2),전기차(2),수익(1),건설사업(1),,,,,,,,,,,,,,
017370,우신시스템,글로벌(4),안전벨트(4),자동차(3),시장(3),북미(3),부품(2),포드(2),확대(2),장기(2),미국(2),신규(2),브랜드(2),플랫폼(2),도약(1),,,,,,
103840,우양,진단검사(14),전략사업(12),고객관리(12),본부(10),영상검사(10),홍보교육(10),고객지원(10),운영지원(10),포승산단(8),승진(8),전보(8),운영관리(8),검진관리(8),사업관리(8),,,,,,
101970,우양에이치씨,포승산단(8),청산(3),평택(2),법원(1),파산신청(1),산업용지(1),분양사업(1),적자(1),,,,,,,,,,,,
046940,우원개발,미국(6),시장(5),설계(4),기술(4),사업(4),원전(3),에너지(3),정부(2),정책(2),탄소중립(2),원자로(2),건설(2),프로젝트(2),,,,,,,
215380,우정바이오,반도체(5),전국(5),투자(3),모빌리티(3),지원(3),송산그린시티(3),바이오(2),첨단산업(2),투자유치(2),인허가(2),원스톱(2),민선(2),화성시(2),,,,,,,
105840,우진,몽골(30),축산(12),배우(8),관리(7),기술(7),드라마(7),이사장(6),,,,,,,,,,,,,
018620,우진비앤지,돼지(61),백신(60),과학(49),바이러스(37),검증(36),국가(33),연구(31),마이코플라즈마(26),써코(25),사례(22),허가(22),,,,,,,,,
457550,우진엔텍,방사성핵종(11),제거(9),공모가(9),코스닥(7),원자력(6),정비(6),시스템(6),처리(6),전문기업(5),폐기물(5),원자력발전소(5),물질(4),방사성폐기물(4),,,,,,,
016880,웅진,교육(91),현장(73),청년(48),콘텐츠(46),독서(42),놀이(41),사업(41),발달(37),맞춤형(36),홍보(33),건설(32),,,,,,,,,
095720,웅진씽크빅,교육(76),브랜드(57),독서(41),놀이(39),발달(36),콘텐츠(33),인지(23),아동(22),핵심(21),대상(19),,,,,,,,,,
396470,워트,이명(5),승강기(5),수면(4),엘리베이터(4),귀(3),사용(3),건강(3),청력(3),이어폰(3),문제(3),,,,,,,,,,
005820,원림,공유재산(17),빛가람(14),사업(13),나주시의회(12),관리계획안(12),호수공연장(12),조성사업(10),핵심(10),정례회(8),투명성(8),심사(7),계획(7),의견(7),인력(7),조직(7),에너지관광위원회(7),형식(6),공식(6),,
307280,원바이오젠,상장기업(13),건강관리장비(10),빅데이터(10),브랜드평판지수(10),브랜드평판(6),참여지수(6),미디어지수(6),소통지수(6),커뮤니티지수(6),시장지수(6),사회공헌지수(5),,,,,,,,,
032940,원익,로봇(31),코스닥(29),상법(25),결정(23),투자(18),휴머노이드(15),,,,,,,,,,,,,,
240810,원익IPS,상법(12),협력회사(11),실적(4),반도체(4),중국(4),회사(4),전환(3),디스플레이(3),시작(3),성장(3),대비(3),,,,,,,,,
074600,원익QnC,상법(12),회사(4),주가(3),개정안(3),이사(3),의무(3),기업(3),그룹(3),개정(2),소식(2),,,,,,,,,,
104830,원익머트리얼즈,협력회사(11),중국(3),사업(2),,,,,,,,,,,,,,,,,
217820,원익피앤이,대비(10),거래일(9),주가(7),배터리(5),이차전지(4),중국(3),정밀(3),지주사(2),,,,,,,,,,,,
030530,원익홀딩스,상법(31),대비(29),코스닥(16),시장(13),원익(12),지주사(11),협력회사(11),반도체(10),확대(10),,,,,,,,,,,
012620,원일특강,에너지(8),알래스카(6),거래일(5),주가(5),세계(3),한국(3),미국(3),통상(3),강관(3),극저온용(3),니켈(3),철강(2),중소형(2),,,,,,,
382840,원준,경륜(8),왕중왕전(6),류재열(6),이차전지(6),배터리(6),특선급(5),선발급(5),거래일(5),다이캐스팅(5),범죄(4),시사기획(4),국민체육진흥공단(4),,,,,,,,
336570,원텍,브랜드(19),시장(17),광고(12),제품(11),치료(11),대표(10),녹내장(9),몽골(9),가수(8),배우(8),,,,,,,,,,
376980,원티드랩,플랫폼(9),상장(5),밸류에이션(4),전문가(4),단기(3),과업(3),해외(3),매칭(3),기반(3),피어그룹(2),프리랜서(2),,,,,,,,,
008370,원풍,교복(6),브랜드(4),유니폼(3),법인(3),베트남(3),시장(3),법인복(3),기능성(3),소재(3),성장(2),수요(2),중국(2),입지(2),공공기관(2),,,,,,
008290,원풍물산,교복(6),브랜드(4),유니폼(3),법인(3),베트남(3),시장(3),법인복(3),기능성(3),소재(3),성장(2),수요(2),중국(2),입지(2),공공기관(2),,,,,,
336060,웨이버스,브랜드(13),여름(12),자율주행(10),서울(7),마카오(7),미국(6),캠페인(6),신제품(5),무인택시(4),국내(4),글로벌(4),,,,,,,,,
095270,웨이브일렉트로,거래일(5),케이블(4),통신(4),안테나(4),주가(3),커넥터(3),제약(3),방산부문(3),수주(3),통신장비(2),,,,,,,,,,
289930,웨이비스,엔진(4),방산(3),이미지(3),디펜스(2),대형주(2),무인기(2),라인업(2),차세대(2),,,,,,,,,,,,
010600,웰바이오텍,주식(15),추적(9),투자자(6),이차(6),전지(6),주가(6),광산(6),증시(4),,,,,,,,,,,,
065950,웰크론,방탄판(5),부가장갑(4),유럽(3),방산(3),재무장(2),역대급(2),지뢰(2),방호(2),제품(2),사진(2),확대(2),이재호(2),김해(2),서정원(2),기자(2),대비(2),규모(2),장갑차(2),,
076080,웰크론한텍,믹싱(10),연속식(5),공정(3),장비(3),기술(3),배터리(2),중장기(2),기준(2),,,,,,,,,,,,
043590,웰킵스하이텍,에너지(5),수혜(3),전력(3),정책(3),에너지고속도로(3),대규모(2),인프라(2),케이블(2),제품(2),한반도(2),자회사(2),,,,,,,,,
069080,웹젠,서브컬처(23),이미지(13),신월동행(11),기대작(11),테르비스(10),게임(10),사진(10),소라(8),완료(8),이환(7),예열(7),액션(7),기반(6),베타(6),,,,,,
053580,웹케시,서비스(17),금융(10),네이버페이(7),카카오페이(7),특징주(7),지역화폐(7),출시(6),기준(6),추경(6),통합(4),정책자금(4),쿠콘(4),코스닥(4),증권정보(4),현재가(4),전일대비(4),등락률(4),거래량(4),,
479960,위너스,투어(10),시즌(7),대회(6),우승(5),로켓(4),클래식(4),평균(3),인천(3),서구(3),베어즈베스트(3),아이언(2),,,,,,,,,
071460,위니아,광주공장(6),화재(4),사태(4),노동자(4),생계(4),지역경제(4),국회(4),고용위기지역(4),,,,,,,,,,,,
377460,위니아에이드,파산(5),재도(5),박홍배(4),지역(4),회생(3),자산(3),임금(2),기업회생(2),선고(2),서울(2),사진(2),기자(2),,,,,,,,
044340,위닉스,스마트홈(5),브랜드(4),단일화(3),가전(3),계절성(3),소형(3),피로감(2),기능(2),연중(2),소비자(2),대형(2),근본(2),,,,,,,,
330350,위더스제약,민현미(2),안성공장(2),부공장장(2),인사(1),보직(1),,,,,,,,,,,,,,,
348350,위드텍,거래일(13),등락률(11),방사능(9),해체(8),기술(8),고리(7),원전(7),주가(7),시장(7),핵심(6),원전해체(6),코스닥(6),,,,,,,,
112040,위메이드,지분(32),게임(32),블록체인(16),스테이블코인(16),플랫폼(14),온실가스(13),개발(12),시장(11),자회사(10),신작(10),,,,,,,,,,
101730,위메이드맥스,미드나잇(66),게임(64),워커스(51),시네마틱(27),주식(23),해제(22),전투(20),신규(20),의무보유등록(19),생존(18),신작(18),테크(17),게임스컴(16),리버티(16),공개(16),,,,,
123420,위메이드플레이,지분(29),게임(24),위믹스(18),블록체인(12),플랫폼(12),조기(12),개발(12),신작(9),자회사(9),플레이(8),전환사채(7),글로벌(6),,,,,,,,
