ticker,corp_name,ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%)
007390,네이처셀,1.946,1421.0,55.86,1.85,1414.0,56.5
033640,네패스,-32.382,2285.0,89.85,0.73,1571.0,62.77
330860,네패스아크,-14.668,2061.0,81.04,-2.21,1785.0,71.33
351320,넥사다이내믹스,-44.319,2370.0,93.19,-98.06,2409.0,96.28
005720,넥센,6.805,866.0,34.03,6.52,750.0,29.95
002350,넥센타이어,7.086,824.0,32.38,6.04,802.0,32.03
089140,넥스턴바이오,-9.47,1964.0,77.22,-3.94,1872.0,74.81
389650,넥스트바이오메디컬,0.0,1603.0,63.02,-37.46,2279.0,91.08
137940,넥스트아이,-8.466,1940.0,76.28,-10.53,2035.0,81.33
396270,넥스트칩,-108.466,2491.0,97.95,-57.17,2355.0,94.12
348210,넥스틴,27.0,70.0,2.71,41.31,19.0,0.72
092790,넥스틸,7.624,774.0,30.41,11.44,375.0,14.95
225570,넥슨게임즈,10.927,488.0,19.16,15.13,247.0,9.84
205500,넥써쓰,-29.778,2257.0,88.75,-118.36,2419.0,96.68
217270,넵튠,1.294,1491.0,58.62,7.9,611.0,24.39
251270,넷마블,0.061,1597.0,62.79,8.09,594.0,23.71
104620,노랑풍선,,,,-4.96,1906.0,76.17
090350,노루페인트,9.004,625.0,24.55,5.5,879.0,35.11
000320,노루홀딩스,11.196,472.0,18.53,5.81,836.0,33.39
473980,노머스,15.834,252.0,9.87,11.87,358.0,14.27
194700,노바렉스,11.333,465.0,18.25,7.79,621.0,24.79
285490,노바텍,10.457,521.0,20.46,19.16,148.0,5.88
145170,노브랜드,-13.466,2046.0,80.45,3.22,1191.0,47.58
106520,노블엠앤비,-94.576,2479.0,97.48,-173.92,2440.0,97.52
376930,노을,-71.154,2448.0,96.26,,,
006280,녹십자,-2.823,1753.0,68.92,1.91,1401.0,55.98
142280,녹십자엠에스,8.454,675.0,26.51,2.25,1350.0,53.94
234690,녹십자웰빙,6.885,855.0,33.6,9.69,482.0,19.23
005250,녹십자홀딩스,-0.594,1648.0,64.79,-0.49,1700.0,67.93
004370,농심,6.165,939.0,36.9,4.74,973.0,38.86
072710,농심홀딩스,6.393,908.0,35.68,10.85,409.0,16.31
054050,농우바이오,4.12,1172.0,46.07,7.67,628.0,25.07
069140,누리플랜,4.764,1107.0,43.51,3.56,1132.0,45.22
040160,누리플렉스,-5.508,1852.0,72.82,-6.3,1951.0,77.97
332290,누보,12.277,407.0,15.97,3.71,1108.0,44.26
348340,뉴로메카,-95.945,2483.0,97.64,-75.25,2384.0,95.28
060260,뉴보텍,7.596,776.0,30.49,6.08,799.0,31.91
123840,뉴온,-58.284,2413.0,94.89,-68.94,2371.0,94.76
012340,뉴인텍,-22.874,2177.0,85.6,-7.37,1975.0,78.93
270870,뉴트리,4.492,1138.0,44.73,4.04,1064.0,42.5
144960,뉴파워프라즈마,6.904,851.0,33.44,6.26,775.0,30.95
085670,뉴프렉스,18.43,182.0,7.12,8.32,571.0,22.79
064260,다날,0.966,1518.0,59.68,0.53,1599.0,63.89
340360,다보링크,-40.303,2343.0,92.13,-2.5,1808.0,72.25
039560,다산네트웍스,-7.105,1897.0,74.59,-2.45,1802.0,72.01
154040,다산솔루에타,-35.375,2314.0,90.99,5.63,852.0,34.03
058730,다스코,-2.374,1736.0,68.25,-0.56,1705.0,68.13
030210,다올투자증권,-5.659,1858.0,73.05,-5.19,1918.0,76.65
023590,다우기술,14.401,305.0,11.96,10.1,458.0,18.27
032190,다우데이타,14.21,311.0,12.2,9.94,463.0,18.47
323350,다원넥스뷰,-43.376,2362.0,92.88,6.84,707.0,28.23
068240,다원시스,5.068,1075.0,42.25,2.54,1303.0,52.06
145210,다이나믹디자인,-14.255,2057.0,80.88,-4.07,1879.0,75.09
483650,달바글로벌,26.21,80.0,3.11,19.36,142.0,5.64
464580,닷밀,5.659,999.0,39.26,4.33,1025.0,40.94
019680,대교,1.298,1490.0,58.58,-0.24,1686.0,67.37
006370,대구백화점,-17.201,2104.0,82.73,-25.05,2216.0,88.56
008060,대덕,2.852,1316.0,51.73,0.66,1583.0,63.25
353200,대덕전자,2.725,1331.0,52.32,1.26,1496.0,59.78
000490,대동,-7.661,1910.0,75.1,1.3,1490.0,59.54
020400,대동금속,-11.848,2011.0,79.07,-6.54,1960.0,78.33
008830,대동기어,1.354,1481.0,58.22,1.74,1422.0,56.82
048470,대동스틸,0.635,1550.0,60.94,-1.4,1739.0,69.49
008110,대동전자,10.715,501.0,19.67,22.59,92.0,3.64
004780,대륙제관,7.873,745.0,29.27,5.76,840.0,33.55
005750,대림바스,3.541,1232.0,48.43,3.59,1125.0,44.94
017650,대림제지,4.926,1086.0,42.68,5.92,818.0,32.67
006570,대림통상,-16.798,2097.0,82.45,-2.49,1804.0,72.09
389260,대명에너지,6.24,928.0,36.47,14.32,270.0,10.76
317850,대모,0.284,1588.0,62.43,0.28,1636.0,65.37
290670,대보마그네틱,-25.726,2209.0,86.86,-34.5,2267.0,90.6
078140,대봉엘에스,6.107,944.0,37.1,9.64,486.0,19.39
065150,대산F&B,-72.145,2450.0,96.34,-0.8,1718.0,68.65
001680,대상,6.928,848.0,33.32,4.16,1041.0,41.58
084690,대상홀딩스,4.912,1087.0,42.72,3.44,1156.0,46.18
036480,대성미생물,-4.881,1835.0,72.15,-6.52,1959.0,78.29
128820,대성산업,1.364,1480.0,58.18,1.47,1457.0,58.22
117580,대성에너지,5.324,1043.0,40.99,2.06,1379.0,55.1
027830,대성창투,15.074,285.0,11.17,50.97,9.0,0.32
104040,대성파인텍,1.335,1485.0,58.38,2.04,1385.0,55.34
129920,대성하이텍,-18.301,2121.0,83.4,-14.15,2094.0,83.69
016710,대성홀딩스,7.713,769.0,30.21,1.92,1398.0,55.86
020180,대신정보통신,20.858,132.0,5.15,4.49,999.0,39.9
003540,대신증권,4.551,1132.0,44.49,2.04,1385.0,55.34
045390,대아티아이,11.498,452.0,17.74,5.3,901.0,35.99
009190,대양금속,-16.248,2089.0,82.14,0.88,1546.0,61.78
108380,대양전기공업,8.323,688.0,27.03,7.99,606.0,24.19
014160,대영포장,-0.018,1621.0,63.73,0.33,1624.0,64.89
047040,대우건설,5.785,986.0,38.75,3.84,1096.0,43.78
003090,대웅,4.686,1114.0,43.78,14.56,259.0,10.32
069620,대웅제약,2.539,1357.0,53.34,10.4,429.0,17.11
007680,대원,0.896,1529.0,60.11,0.07,1659.0,66.29
000430,대원강업,4.91,1088.0,42.76,1.65,1431.0,57.18
048910,대원미디어,-1.178,1680.0,66.05,0.63,1588.0,63.45
005710,대원산업,15.158,279.0,10.94,8.05,600.0,23.95
006340,대원전선,6.345,915.0,35.96,2.59,1296.0,51.78
003220,대원제약,3.296,1267.0,49.8,4.72,975.0,38.94
024890,대원화성,-25.568,2206.0,86.74,-4.85,1902.0,76.01
290380,대유,-10.119,1978.0,77.77,6.58,742.0,29.63
002880,대유에이텍,11.977,432.0,16.96,6.63,730.0,29.15
120240,대정화금,5.7,997.0,39.18,9.19,509.0,20.31
003310,대주산업,10.382,531.0,20.85,9.45,495.0,19.75
078600,대주전자재료,18.802,172.0,6.73,13.38,309.0,12.32
393970,대진첨단소재,-0.635,1653.0,64.99,6.73,719.0,28.71
012800,대창,1.272,1492.0,58.65,2.34,1335.0,53.34
015230,대창단조,11.482,454.0,17.82,9.33,502.0,20.03
096350,대창솔루션,-7.902,1921.0,75.53,0.71,1575.0,62.93
140520,대창스틸,0.507,1563.0,61.45,0.74,1569.0,62.69
131220,대한과학,7.73,767.0,30.13,5.89,824.0,32.91
010170,대한광통신,-95.917,2481.0,97.56,-19.45,2171.0,86.77
054670,대한뉴팜,13.176,345.0,13.53,9.23,506.0,20.19
001070,대한방직,0.848,1533.0,60.27,1.81,1419.0,56.7
023910,대한약품,12.886,363.0,14.24,18.65,155.0,6.16
006650,대한유화,-0.47,1644.0,64.63,-2.14,1781.0,71.17
001440,대한전선,6.058,953.0,37.45,3.5,1143.0,45.66
084010,대한제강,4.599,1126.0,44.26,0.84,1556.0,62.18
001790,대한제당,3.685,1217.0,47.84,2.69,1278.0,51.06
001130,대한제분,4.808,1104.0,43.39,5.26,906.0,36.19
003490,대한항공,13.301,341.0,13.38,11.81,362.0,14.43
005880,대한해운,7.969,734.0,28.84,18.81,151.0,6.0
003830,대한화섬,-0.354,1638.0,64.4,-1.25,1732.0,69.21
016090,대현,5.991,960.0,37.73,5.54,871.0,34.79
069460,대호에이엘,1.473,1473.0,57.91,3.46,1151.0,45.98
021040,대호특수강,-28.048,2237.0,87.96,0.9,1545.0,61.74
067080,대화제약,1.08,1510.0,59.36,4.49,999.0,39.9
298540,더네이쳐홀딩스,4.94,1085.0,42.64,5.82,835.0,33.35
032860,더라미,4.572,1128.0,44.34,2.32,1338.0,53.46
214610,더바이오메드,-102.239,2485.0,97.72,-414.53,2479.0,99.08
475560,더본코리아,15.484,263.0,10.31,7.76,623.0,24.87
192080,더블유게임즈,17.676,202.0,7.91,39.27,23.0,0.88
393890,더블유씨피,-7.334,1902.0,74.78,-22.02,2190.0,87.52
299170,더블유에스아이,2.883,1310.0,51.49,9.53,491.0,19.59
012510,더존비즈온,14.945,290.0,11.37,21.89,100.0,3.96
224060,더코디,-26.861,2221.0,87.33,-11.06,2046.0,81.77
043090,더테크놀로지,-48.183,2385.0,93.78,-69.1,2373.0,94.84
213420,덕산네오룩스,12.167,415.0,16.29,24.72,74.0,2.92
317330,덕산테코피아,-37.215,2325.0,91.42,-30.31,2245.0,89.72
077360,덕산하이메탈,7.141,817.0,32.1,7.9,611.0,24.39
004830,덕성,7.633,773.0,30.37,7.1,681.0,27.19
090410,덕신이피씨,9.38,599.0,23.52,7.32,664.0,26.51
263600,덕우전자,-0.385,1641.0,64.52,-0.62,1711.0,68.37
194480,데브시스터즈,19.585,153.0,5.98,11.51,371.0,14.79
373160,데이원컴퍼니,0.0,1603.0,63.02,-0.22,1685.0,67.33
263800,데이타솔루션,0.698,1541.0,60.58,0.05,1662.0,66.41
206560,덱스터,-19.989,2141.0,84.19,-16.57,2138.0,85.45
261200,덴티스,3.938,1194.0,46.93,-0.39,1693.0,67.65
145720,덴티움,14.235,310.0,12.16,24.15,78.0,3.08
067990,도이치모터스,-1.828,1711.0,67.27,1.16,1507.0,60.22
002150,도화엔지니어링,-2.392,1738.0,68.33,-2.3,1794.0,71.69
006620,동구바이오제약,1.844,1433.0,56.33,5.09,927.0,37.03
100130,동국S&C,-18.209,2117.0,83.24,-3.34,1843.0,73.65
005160,동국산업,-5.846,1866.0,73.37,1.52,1449.0,57.9
303810,동국생명과학,2.581,1349.0,53.03,9.04,520.0,20.75
460850,동국씨엠,6.453,901.0,35.41,3.57,1128.0,45.06
075970,동국알앤에스,2.132,1403.0,55.15,1.03,1525.0,60.94
460860,동국제강,2.035,1411.0,55.47,2.9,1244.0,49.7
086450,동국제약,9.933,557.0,21.87,9.9,468.0,18.67
001230,동국홀딩스,1.105,1508.0,59.28,2.9,1244.0,49.7
023450,동남합성,12.719,372.0,14.59,4.79,966.0,38.58
004140,동방,13.705,320.0,12.55,4.48,1002.0,40.02
240550,동방메디컬,4.893,1091.0,42.88,14.31,271.0,10.8
099410,동방선기,15.714,258.0,10.11,11.43,377.0,15.03
007590,동방아그로,6.002,959.0,37.69,8.58,552.0,22.03
005960,동부건설,-20.808,2152.0,84.62,-5.74,1936.0,77.37
026960,동서,9.546,588.0,23.09,9.1,516.0,20.59
002210,동성제약,-15.273,2069.0,81.35,-7.45,1978.0,79.05
102260,동성케미컬,13.903,318.0,12.47,8.54,558.0,22.27
033500,동성화인텍,21.072,126.0,4.92,9.04,520.0,20.75
025950,동신건설,3.072,1298.0,51.02,0.85,1554.0,62.1
000640,동아쏘시오홀딩스,5.506,1014.0,39.85,6.16,788.0,31.47
170900,동아에스티,-3.3,1774.0,69.75,-3.58,1852.0,74.01
088130,동아엘텍,-25.803,2210.0,86.9,8.25,581.0,23.19
028100,동아지질,4.995,1081.0,42.49,2.44,1316.0,52.58
041930,동아화성,9.012,623.0,24.47,4.8,964.0,38.5
001520,동양,-9.941,1973.0,77.58,-0.12,1674.0,66.89
084670,동양고속,-27.753,2235.0,87.88,-1.26,1733.0,69.25
082640,동양생명,12.906,359.0,14.08,10.52,422.0,16.83
060380,동양에스텍,2.941,1306.0,51.34,1.65,1431.0,57.18
079960,동양이엔피,19.111,163.0,6.37,9.41,498.0,19.87
008970,동양철관,-20.133,2144.0,84.3,2.67,1279.0,51.1
228340,동양파일,-4.203,1812.0,71.24,-7.81,1988.0,79.45
088910,동우팜투테이블,-3.634,1790.0,70.38,-1.42,1743.0,69.65
094170,동운아나텍,37.485,32.0,1.22,12.63,327.0,13.03
049770,동원F&B,12.434,396.0,15.54,4.09,1056.0,42.18
013120,동원개발,1.758,1442.0,56.69,4.04,1064.0,42.5
018500,동원금속,18.633,177.0,6.92,6.7,724.0,28.91
006040,동원산업,3.559,1230.0,48.35,5.61,858.0,34.27
030720,동원수산,11.392,461.0,18.1,2.9,1244.0,49.7
014820,동원시스템즈,9.005,624.0,24.51,6.89,703.0,28.07
111380,동인기연,12.039,429.0,16.84,9.32,503.0,20.07
163560,동일고무벨트,4.387,1147.0,45.08,2.84,1256.0,50.18
109860,동일금속,4.745,1109.0,43.59,0.72,1573.0,62.85
032960,동일기연,1.195,1499.0,58.93,0.79,1560.0,62.34
004890,동일산업,3.498,1241.0,48.78,-1.0,1725.0,68.93
023790,동일스틸럭스,-28.532,2245.0,88.28,-10.82,2042.0,81.61
002690,동일제강,-0.315,1636.0,64.32,-3.84,1869.0,74.69
005290,동진쎄미켐,15.462,264.0,10.35,14.79,251.0,10.0
025900,동화기업,-1.653,1706.0,67.07,1.82,1418.0,56.66
000020,동화약품,0.534,1560.0,61.33,2.89,1250.0,49.94
000150,두산,2.617,1342.0,52.75,5.54,871.0,34.79
454910,두산로보틱스,-8.691,1947.0,76.55,-87.98,2399.0,95.88
241560,두산밥캣,8.874,631.0,24.78,10.19,447.0,17.83
034020,두산에너빌리티,3.508,1237.0,48.62,6.27,772.0,30.83
131970,두산테스나,8.744,646.0,25.37,10.16,450.0,17.95
336260,두산퓨얼셀,-2.071,1726.0,67.86,-0.42,1696.0,67.77
016740,두올,7.314,802.0,31.51,5.55,868.0,34.67
073190,듀오백,-24.243,2194.0,86.27,-14.6,2098.0,83.85
176750,듀켐바이오,24.671,97.0,3.78,14.26,273.0,10.88
030350,드래곤플라이,-68.248,2439.0,95.91,-37.66,2281.0,91.16
203650,드림시큐리티,9.494,589.0,23.13,9.54,490.0,19.55
223250,드림씨아이에스,8.11,711.0,27.93,8.62,549.0,21.91
060570,드림어스컴퍼니,-11.409,2003.0,78.76,-1.4,1739.0,69.49
362990,드림인사이트,3.1,1293.0,50.83,10.25,441.0,17.59
192650,드림텍,2.49,1362.0,53.54,2.01,1389.0,55.5
016670,디모아,6.179,934.0,36.7,8.04,602.0,24.03
187870,디바이스,5.527,1011.0,39.73,8.95,530.0,21.15
024090,디씨엠,7.541,782.0,30.72,7.04,687.0,27.43
003160,디아이,1.685,1451.0,57.04,1.44,1462.0,58.42
001530,디아이동일,0.428,1575.0,61.92,1.2,1503.0,60.06
092200,디아이씨,9.879,559.0,21.95,3.04,1218.0,48.66
110990,디아이티,14.501,302.0,11.84,20.65,114.0,4.52
263690,디알젬,12.228,412.0,16.17,8.51,561.0,22.39
214680,디알텍,-24.513,2196.0,86.35,-12.41,2064.0,82.49
347850,디앤디파마텍,-47.254,2381.0,93.63,-218.74,2455.0,98.12
377190,디앤디플랫폼리츠,1.23,1495.0,58.77,,,
263720,디앤씨미디어,12.768,369.0,14.48,12.31,340.0,13.55
376300,디어유,13.344,340.0,13.34,33.95,34.0,1.32
109740,디에스케이,-8.073,1930.0,75.89,-87.01,2396.0,95.76
031860,디에이치엑스컴퍼니,-34.148,2301.0,90.48,-64.13,2367.0,94.6
196490,디에이테크놀로지,-289.352,2534.0,99.65,-52.13,2339.0,93.48
066900,디에이피,-63.09,2426.0,95.4,-6.22,1949.0,77.89
092070,디엔에프,0.409,1577.0,62.0,-1.38,1738.0,69.45
039840,디오,-20.736,2151.0,84.58,-34.04,2264.0,90.48
013570,디와이,6.298,922.0,36.23,3.05,1215.0,48.54
024900,디와이덕양,17.31,211.0,8.26,0.44,1612.0,64.41
219550,디와이디,-241.106,2531.0,99.53,-0.13,1675.0,66.93
310870,디와이씨,1.241,1493.0,58.69,4.9,953.0,38.06
210540,디와이파워,7.869,747.0,29.35,6.64,728.0,29.07
104460,디와이피엔에프,15.138,281.0,11.01,8.75,541.0,21.59
079810,디이엔티,11.73,445.0,17.47,3.66,1115.0,44.54
113810,디젠스,22.528,116.0,4.52,6.17,785.0,31.35
043360,디지아이,-4.546,1824.0,71.72,-13.41,2082.0,83.21
197140,디지캡,2.296,1391.0,54.68,-4.99,1907.0,76.21
068930,디지털대성,9.75,569.0,22.34,10.89,407.0,16.23
033130,디지틀조선,4.338,1154.0,45.36,6.4,758.0,30.27
105740,디케이락,1.602,1460.0,57.4,-0.19,1680.0,67.13
263020,디케이앤디,10.231,539.0,21.16,7.53,643.0,25.67
290550,디케이티,17.106,219.0,8.58,5.72,846.0,33.79
066670,디티씨,1.343,1484.0,58.34,20.52,118.0,4.68
187220,디티앤씨,2.656,1337.0,52.56,-5.1,1912.0,76.41
383930,디티앤씨알오,-6.626,1885.0,74.11,-31.4,2251.0,89.96
131180,딜리,7.966,735.0,28.87,6.04,802.0,32.03
315640,딥노이드,-39.281,2339.0,91.97,-93.07,2403.0,96.04
223310,딥마인드,-47.628,2382.0,93.67,-14.81,2103.0,84.05
317120,라닉스,-44.615,2372.0,93.27,-70.26,2377.0,95.0
462510,라메디텍,-68.462,2440.0,95.95,-146.9,2431.0,97.16
042510,라온시큐어,8.527,669.0,26.28,3.15,1202.0,48.02
232680,라온테크,17.29,212.0,8.3,5.05,934.0,37.31
418420,라온텍,-34.524,2305.0,90.64,-78.5,2389.0,95.48
300120,라온피플,-30.405,2261.0,88.91,-7.38,1976.0,78.97
171120,라이온켐텍,6.767,871.0,34.23,6.61,736.0,29.39
388790,라이콤,-16.673,2094.0,82.34,-40.67,2300.0,91.92
214260,라파스,-18.14,2113.0,83.08,-12.72,2070.0,82.73
171010,램테크놀러지,-5.295,1845.0,72.54,-3.71,1856.0,74.17
084650,랩지노믹스,-10.757,1990.0,78.25,-21.53,2186.0,87.37
217500,러셀,7.271,806.0,31.67,5.45,886.0,35.39
038390,레드캡투어,9.644,577.0,22.66,12.14,345.0,13.75
294140,레몬,-32.138,2282.0,89.73,-86.21,2394.0,95.68
443250,레뷰코퍼레이션,13.049,351.0,13.77,15.29,239.0,9.52
228670,레이,-61.598,2423.0,95.28,-55.43,2351.0,93.96
228850,레이언스,3.192,1283.0,50.43,5.28,904.0,36.11
412350,레이저쎌,-26.073,2212.0,86.98,-229.31,2456.0,98.16
199550,레이저옵텍,-3.1,1764.0,69.35,-0.59,1707.0,68.21
281740,레이크머티리얼즈,17.365,207.0,8.1,15.98,215.0,8.56
277810,레인보우로보틱스,1.621,1458.0,57.32,-15.4,2114.0,84.49
215100,로보로보,-0.344,1637.0,64.36,-11.38,2048.0,81.85
090360,로보스타,2.437,1371.0,53.89,0.17,1648.0,65.85
108490,로보티즈,-3.168,1768.0,69.51,-9.9,2021.0,80.77
900260,로스웰,7.518,785.0,30.84,3.83,1097.0,43.82
067730,로지시스,13.501,327.0,12.82,5.58,862.0,34.43
071280,로체시스템즈,10.359,533.0,20.93,12.35,338.0,13.47
376900,로킷헬스케어,0.0,1603.0,63.02,-42.5,2309.0,92.28
032350,롯데관광개발,-61.578,2422.0,95.24,8.27,579.0,23.11
089860,롯데렌탈,7.249,807.0,31.71,10.2,445.0,17.75
330590,롯데리츠,0.962,1520.0,59.76,,,
000400,롯데손해보험,2.311,1389.0,54.6,0.99,1532.0,61.22
023530,롯데쇼핑,-7.134,1899.0,74.67,3.38,1165.0,46.54
020150,롯데에너지머티리얼즈,1.489,1471.0,57.83,-7.14,1973.0,78.85
280360,롯데웰푸드,3.753,1212.0,47.64,3.89,1086.0,43.38
286940,롯데이노베이트,1.605,1459.0,57.36,2.18,1364.0,54.5
004000,롯데정밀화학,1.531,1464.0,57.55,3.02,1223.0,48.86
004990,롯데지주,-10.026,1975.0,77.66,2.16,1365.0,54.54
005300,롯데칠성음료,3.853,1205.0,47.36,4.59,988.0,39.46
011170,롯데케미칼,-9.078,1959.0,77.03,-4.38,1894.0,75.69
071840,롯데하이마트,-28.049,2238.0,88.0,0.07,1659.0,66.29
328130,루닛,-41.213,2346.0,92.25,-124.9,2423.0,96.84
038060,루멘스,8.446,679.0,26.67,-0.93,1722.0,68.81
474170,루미르,-2.458,1739.0,68.37,-8.42,1997.0,79.81
141080,리가켐바이오,2.041,1409.0,55.39,-16.61,2139.0,85.49
058470,리노공업,19.205,161.0,6.29,44.65,14.0,0.52
016100,리더스코스메틱,-7.96,1924.0,75.65,-3.95,1874.0,74.89
012700,리드코프,2.297,1390.0,54.64,5.13,919.0,36.71
302550,리메드,20.772,133.0,5.19,4.39,1015.0,40.54
073570,리튬포어스,-119.959,2500.0,98.31,-34.43,2266.0,90.56
377450,리파인,12.531,386.0,15.15,30.22,45.0,1.76
277070,린드먼아시아,5.814,984.0,38.67,46.29,11.0,0.4
042500,링네트,12.668,377.0,14.79,8.35,567.0,22.63
193250,링크드,-25.579,2207.0,86.78,-43.04,2312.0,92.4
219420,링크제니시스,-1.49,1697.0,66.72,-0.61,1710.0,68.33
439090,마녀공장,15.526,260.0,10.19,14.51,261.0,10.4
027740,마니커,-24.632,2197.0,86.39,-2.72,1820.0,72.73
195500,마니커에프앤지,4.165,1168.0,45.91,3.57,1128.0,45.06
357430,마스턴프리미어리츠,1.352,1482.0,58.26,,,
377480,마음AI,-52.137,2397.0,94.26,-91.57,2402.0,96.0
305090,마이크로디지탈,2.375,1379.0,54.21,2.43,1320.0,52.74
098120,마이크로컨텍솔,17.774,200.0,7.83,14.65,255.0,10.16
424980,마이크로투나노,-24.672,2198.0,86.43,-94.06,2404.0,96.08
038290,마크로젠,-4.6,1826.0,71.79,-4.76,1899.0,75.89
001080,만호제강,-22.057,2166.0,85.17,-17.12,2149.0,85.89
267980,매일유업,8.166,703.0,27.62,3.88,1087.0,43.42
005990,매일홀딩스,7.139,818.0,32.14,3.57,1128.0,45.06
093520,매커스,18.761,173.0,6.77,13.47,304.0,12.12
100590,머큐리,-1.508,1698.0,66.76,-0.66,1713.0,68.45
067280,멀티캠퍼스,15.063,287.0,11.25,11.04,403.0,16.07
072870,메가스터디,5.356,1037.0,40.76,17.71,172.0,6.84
215200,메가스터디교육,10.468,520.0,20.42,13.12,315.0,12.55
133750,메가엠디,5.91,975.0,38.32,6.13,792.0,31.63
446540,메가터치,9.575,583.0,22.9,7.54,642.0,25.63
235980,메드팩토,-31.31,2275.0,89.46,,,
041920,메디아나,5.439,1022.0,40.17,2.3,1341.0,53.58
014100,메디앙스,-17.156,2102.0,82.65,-18.0,2158.0,86.25
054180,메디콕스,-37.037,2324.0,91.38,-32.82,2255.0,90.12
086900,메디톡스,3.401,1250.0,49.13,8.9,534.0,21.31
078160,메디포스트,-22.385,2170.0,85.33,-68.7,2370.0,94.72
138040,메리츠금융지주,22.194,118.0,4.6,6.85,706.0,28.19
408920,메쎄이상,20.896,131.0,5.11,25.49,69.0,2.72
021880,메이슨캐피탈,7.971,733.0,28.8,-40.25,2297.0,91.8
140410,메지온,-36.234,2320.0,91.23,-166.05,2436.0,97.36
241770,메카로,2.913,1309.0,51.46,6.55,746.0,29.79
090370,메타랩스,-0.98,1671.0,65.7,-8.35,1994.0,79.69
059210,메타바이오메드,26.456,75.0,2.91,18.31,162.0,6.44
118000,메타케어,6.609,887.0,34.85,7.45,651.0,25.99
058110,멕아이씨에스,-23.106,2179.0,85.68,-83.49,2392.0,95.6
017180,명문제약,-3.95,1803.0,70.89,1.03,1525.0,60.94
009900,명신산업,20.946,130.0,5.07,9.41,498.0,19.87
012690,모나리자,1.53,1465.0,57.59,0.78,1561.0,62.38
005360,모나미,-5.547,1855.0,72.93,-2.86,1823.0,72.85
070960,모나용평,2.041,1409.0,55.39,10.07,459.0,18.31
434480,모니터랩,5.707,996.0,39.14,-4.32,1890.0,75.53
080420,모다이노칩,3.386,1252.0,49.21,9.93,464.0,18.51
417970,모델솔루션,8.242,696.0,27.34,6.16,788.0,31.47
080160,모두투어,12.704,374.0,14.67,1.85,1414.0,56.5
087260,모바일어플라이언스,2.879,1311.0,51.53,2.4,1322.0,52.82
101330,모베이스,8.583,662.0,26.0,4.1,1054.0,42.1
012860,모베이스전자,7.546,780.0,30.65,3.54,1137.0,45.42
363260,모비데이즈,-3.601,1787.0,70.26,0.85,1554.0,62.1
348030,모비릭스,-18.248,2119.0,83.32,-16.62,2140.0,85.53
250060,모비스,24.96,92.0,3.58,-47.62,2323.0,92.84
288980,모아데이타,-10.446,1983.0,77.97,-3.87,1870.0,74.73
142760,모아라이프플러스,-18.274,2120.0,83.36,-35.44,2271.0,90.76
033200,모아텍,0.095,1595.0,62.71,-10.03,2023.0,80.85
333050,모코엠시스,11.229,471.0,18.49,7.26,669.0,26.71
009680,모토닉,7.071,826.0,32.45,8.18,585.0,23.35
118990,모트렉스,8.102,712.0,27.97,7.43,652.0,26.03
463480,모티브링크,9.403,598.0,23.49,2.79,1264.0,50.5
006920,모헨즈,4.688,1113.0,43.75,2.72,1272.0,50.82
009580,무림P&P,3.541,1232.0,48.43,4.49,999.0,39.9
001810,무림SP,1.657,1455.0,57.2,0.37,1619.0,64.69
009200,무림페이퍼,7.018,833.0,32.73,6.46,755.0,30.15
033920,무학,8.715,650.0,25.53,11.1,398.0,15.87
008420,문배철강,3.578,1229.0,48.31,-1.52,1752.0,70.01
279600,미디어젠,-29.073,2251.0,88.51,-38.9,2288.0,91.44
095500,미래나노텍,8.739,647.0,25.41,4.0,1071.0,42.78
254490,미래반도체,7.285,805.0,31.63,2.1,1373.0,54.86
025560,미래산업,7.239,808.0,31.75,44.82,13.0,0.48
218150,미래생명자원,-0.934,1667.0,65.54,0.29,1632.0,65.21
007120,미래아이앤지,-14.734,2063.0,81.12,17.2,182.0,7.24
396690,미래에셋글로벌리츠,-0.469,1643.0,64.59,,,
357250,미래에셋맵스리츠,1.889,1429.0,56.18,,,
100790,미래에셋벤처투자,2.465,1365.0,53.66,6.71,722.0,28.83
085620,미래에셋생명,4.879,1093.0,42.96,2.55,1302.0,52.02
006800,미래에셋증권,7.866,748.0,29.39,5.34,893.0,35.67
049950,미래컴퍼니,-5.509,1853.0,72.86,-24.99,2215.0,88.52
207760,미스터블루,-29.295,2252.0,88.55,-19.27,2170.0,86.73
081660,미스토홀딩스,7.853,750.0,29.46,8.45,563.0,22.47
002840,미원상사,12.988,356.0,13.97,13.76,292.0,11.64
268280,미원에스씨,14.002,315.0,12.35,11.54,369.0,14.71
107590,미원홀딩스,10.306,535.0,21.01,4.83,960.0,38.34
134380,미원화학,17.552,204.0,7.99,11.18,393.0,15.67
003650,미창석유공업,13.539,326.0,12.79,10.57,419.0,16.71
059090,미코,17.023,220.0,8.62,17.51,177.0,7.04
201490,미투온,1.733,1445.0,56.81,12.52,332.0,13.23
475460,미트박스,6.773,870.0,34.19,2.83,1259.0,50.3
452200,민테크,-62.57,2425.0,95.36,-52.56,2342.0,93.6
206640,바디텍메드,12.947,358.0,14.04,18.93,149.0,5.92
018700,바른손,-37.661,2328.0,91.54,-8.44,2000.0,79.93
035620,바른손이앤에이,-7.443,1905.0,74.9,-2.8,1822.0,72.81
053030,바이넥스,-19.387,2132.0,83.83,-23.65,2202.0,88.0
